證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
1315,達新,31000,17,966850,31.20,31.45,31.05,31.05,-,0.15,31.05,1,31.10,10,24.45,
1316,上曜,815001,294,12809616,15.70,15.80,15.65,15.70,+,0.05,15.70,17,15.75,16,0.00,
1319,東陽,1062244,708,48197900,44.60,45.75,44.60,45.50,+,0.95,45.45,2,45.50,3,13.96,
1321,大洋,118000,34,3292400,27.90,27.95,27.85,27.85,-,0.05,27.85,23,28.00,15,0.00,
1323,永裕,113000,61,3804200,33.70,33.75,33.60,33.65,-,0.3,33.65,1,33.75,18,10.14,
1324,地球,4000,4,43400,10.85,10.85,10.85,10.85,,0.0,10.85,2,10.90,7,271.25,
1325,恆大,38372,26,605727,15.75,15.85,15.75,15.85,,0.0,15.75,12,15.85,6,21.42,
1326,台化,4323497,"2,532",416856744,96.20,97.30,96.10,96.10,-,0.1,96.10,52,96.20,40,12.64,
1337,再生-KY,757995,271,4640849,6.09,6.16,6.05,6.13,+,0.05,6.13,40,6.14,4,0.00,
1338,廣華-KY,491002,308,33672740,67.80,69.20,67.30,68.80,+,1.2,68.80,10,68.90,12,12.65,
1339,昭輝,121000,73,4408950,36.25,36.50,36.25,36.45,+,0.2,36.35,2,36.50,20,7.50,
1340,勝悅-KY,95530,79,1831100,19.15,19.25,19.10,19.20,+,0.05,19.20,5,19.25,18,112.94,
1341,富林-KY,8003,11,442462,55.20,55.40,55.20,55.40,+,1.1,54.20,2,55.80,1,18.16,
1402,遠東新,9009378,"3,233",274025031,30.55,30.65,30.25,30.25,-,0.25,30.25,160,30.30,3,14.00,
1409,新纖,3262681,"1,070",42568256,13.10,13.15,12.95,13.15,,0.0,13.15,18,13.20,125,8.27,
1410,南染,16058,9,414442,25.75,25.90,25.75,25.75,+,0.25,25.75,19,25.80,1,18.53,
1413,宏洲,43250,29,529337,12.20,12.25,12.20,12.25,,0.0,12.25,1,12.30,14,7.08,
1414,東和,163365,67,1115296,6.80,6.87,6.80,6.81,-,0.01,6.80,2,6.81,4,68.10,
1416,廣豐,49933,35,781797,15.65,15.70,15.65,15.65,,0.0,15.65,1,15.70,18,15.81,
1417,嘉裕,447866,117,2753459,6.18,6.18,6.13,6.13,-,0.03,6.13,7,6.14,18,0.00,
1418,東華,11184,10,81311,7.45,7.45,7.20,7.21,+,0.12,7.21,1,7.39,1,0.00,
1419,新紡,2061,5,84293,40.90,40.90,40.90,40.90,+,0.1,40.90,1,41.55,1,36.52,
1423,利華,437017,54,4460470,10.25,10.25,10.20,10.25,,0.0,10.25,7,10.30,30,14.86,
1432,大魯閣,122265,55,910934,7.56,7.56,7.42,7.50,-,0.06,7.40,7,7.50,8,0.00,
1434,福懋,1696422,"1,150",60413665,35.60,36.00,35.50,35.60,,0.0,35.55,108,35.60,596,12.28,
1435,中福,92289,33,501951,5.42,5.47,5.38,5.46,+,0.06,5.46,1,5.47,4,136.50,
1436,華友聯,9050,11,381941,42.35,42.35,42.00,42.00,-,0.25,42.00,6,42.70,1,11.05,
1437,勤益控,146762,86,3334145,22.80,22.80,22.65,22.80,+,0.2,22.70,12,22.80,14,15.72,
1438,裕豐,42110,16,497642,11.80,11.85,11.80,11.85,+,0.15,11.80,10,11.85,8,0.00,
1439,中和,110320,74,3430021,31.30,31.30,31.05,31.10,-,0.05,31.10,28,31.20,14,0.00,
1440,南紡,409383,179,5044305,12.25,12.35,12.25,12.35,+,0.1,12.30,123,12.35,39,22.05,
1441,大東,1638796,826,24918959,15.30,15.65,14.70,14.80,-,0.4,14.80,2,14.90,1,1.27,
1442,名軒,320261,79,5244003,16.35,16.45,16.35,16.40,,0.0,16.40,1,16.45,32,149.09,
1443,立益,156550,67,1441866,9.06,9.35,9.06,9.30,+,0.15,9.27,3,9.35,32,0.00,
1444,力麗,869304,326,8121634,9.34,9.36,9.32,9.34,-,0.04,9.34,58,9.36,8,17.30,
1445,大宇,16788,10,124886,7.43,7.47,7.43,7.47,+,0.01,7.44,5,7.48,2,0.00,
1446,宏和,1559166,919,50093403,31.45,33.10,31.45,31.80,+,0.95,31.75,26,31.80,36,0.00,
1447,力鵬,200290,97,1449091,7.23,7.27,7.21,7.25,-,0.02,7.25,3,7.26,2,19.59,
1449,佳和,10006,6,49937,4.99,5.00,4.92,4.92,-,0.08,4.92,9,5.00,4,20.50,
1451,年興,253547,139,6576586,26.00,26.00,25.90,25.90,-,0.15,25.90,30,26.00,34,10.44,
1452,宏益,221007,139,4185681,19.00,19.00,18.90,18.95,-,0.05,18.95,2,19.00,52,12.89,
1453,大將,50521,17,455229,9.02,9.02,8.99,9.00,-,0.04,9.00,23,9.04,10,0.00,
1454,台富,53371,20,423320,7.91,7.97,7.90,7.90,-,0.01,7.90,7,7.97,4,35.91,
1455,集盛,550307,206,4929091,8.95,8.98,8.91,8.94,-,0.01,8.94,13,8.97,24,0.00,
1456,怡華,46049,17,404273,8.70,8.84,8.65,8.71,+,0.01,8.71,4,8.85,1,58.07,
1457,宜進,402148,139,5576552,13.90,13.95,13.80,13.90,,0.0,13.90,11,13.95,60,8.53,
1459,聯發,54806,80,420354,7.67,7.70,7.63,7.64,-,0.1,7.64,3,7.68,1,0.00,
1460,宏遠,283471,79,3253190,11.50,11.50,11.45,11.45,-,0.05,11.45,157,11.50,20,42.41,
1463,強盛,193640,77,2763502,14.30,14.30,14.15,14.30,,0.0,14.30,30,14.35,24,11.44,
1464,得力,634001,326,15436868,24.40,24.65,24.15,24.65,+,0.25,24.65,2,24.70,9,24.65,
1465,偉全,6000,5,87600,14.60,14.60,14.60,14.60,,0.0,14.60,4,14.70,1,3.92,
1466,聚隆,60720,22,526564,8.66,8.70,8.66,8.66,-,0.01,8.66,1,8.72,2,0.00,
1467,南緯,201060,64,1909630,9.60,9.60,9.46,9.46,-,0.14,9.46,2,9.48,3,41.13,
1468,昶和,19000,9,192550,10.15,10.20,10.00,10.00,-,0.1,9.99,1,10.15,1,22.22,
1470,大統新創,3000,3,65100,22.60,22.60,21.20,21.20,+,0.25,21.20,6,22.60,1,29.04,
1471,首利,85307,44,363515,4.29,4.29,4.24,4.25,-,0.05,4.25,13,4.27,2,0.00,
1472,三洋紡,3790,6,125636,33.15,33.15,33.15,33.15,-,0.05,32.55,1,33.15,11,0.00,
1473,台南,324430,174,8511949,26.35,26.45,26.10,26.20,X,0.0,26.10,2,26.20,1,16.79,
1474,弘裕,52844,28,526324,9.98,9.98,9.95,9.95,-,0.01,9.95,27,9.96,18,17.77,
1475,本盟,1000,1,5350,5.35,5.35,5.35,5.35,X,0.0,5.21,2,5.78,2,0.00,
1476,儒鴻,357324,353,146322664,411.50,411.50,406.00,411.50,+,1.5,409.00,1,411.50,14,25.72,
1477,聚陽,2383204,"1,713",449883464,188.50,191.00,186.50,188.50,,0.0,188.50,5,189.00,17,23.59,
1503,士電,135091,90,6288931,46.30,46.70,46.30,46.65,+,0.35,46.60,1,46.65,6,15.05,
1504,東元,6301355,"2,189",152081450,24.00,24.25,23.95,24.20,+,0.25,24.15,11,24.20,142,14.49,
1506,正道,71421,48,1142176,16.10,16.20,15.70,16.20,-,0.25,15.75,6,16.20,9,0.00,
1507,永大,139923,107,9044247,63.10,66.00,63.10,66.00,+,2.9,64.50,17,66.00,1,60.00,
1512,瑞利,68008,31,410303,6.05,6.12,5.94,5.94,-,0.18,5.94,2,6.09,2,0.00,
1513,中興電,229282,131,4824372,21.00,21.10,21.00,21.10,+,0.15,21.05,10,21.10,24,15.07,
1514,亞力,3568225,"1,404",66461098,19.10,19.10,18.25,18.35,-,0.4,18.35,37,18.40,14,15.82,
1515,力山,1319952,981,116160568,88.10,88.70,87.70,88.20,+,0.1,88.20,5,88.30,14,13.20,
1516,川飛,18123,11,284518,15.65,15.75,15.65,15.75,+,0.1,15.65,6,15.75,5,40.38,
1517,利奇,212009,84,2049203,9.73,9.73,9.64,9.66,-,0.08,9.66,5,9.67,34,15.58,
1519,華城,1034295,517,28483387,27.65,27.85,27.25,27.40,-,0.1,27.40,27,27.50,153,26.10,
1521,大億,53000,27,3238800,61.20,61.40,61.00,61.10,,0.0,61.10,2,61.30,2,13.82,
1522,堤維西,1652253,945,45611257,27.10,27.90,27.10,27.70,X,0.0,27.70,10,27.75,1,14.89,
1524,耿鼎,128001,31,1267660,9.93,9.93,9.89,9.90,-,0.03,9.90,8,9.93,3,8.68,
1525,江申,107381,90,6498435,60.00,61.00,60.00,60.60,+,0.8,60.60,2,60.70,1,9.81,
1526,日馳,290150,202,8997350,31.15,31.30,30.80,31.00,-,0.25,30.95,14,31.00,1,15.20,
1527,鑽全,541670,397,31943030,59.00,59.20,58.70,58.90,-,0.1,58.80,43,58.90,6,6.27,
1528,恩德,108254,51,1004199,9.33,9.33,9.24,9.24,X,0.0,9.24,6,9.26,1,92.40,
1529,樂士,927606,512,14221108,14.70,15.70,14.70,15.25,+,0.95,15.20,45,15.25,3,24.21,
1530,亞崴,24323,21,747780,30.70,30.85,30.70,30.75,+,0.05,30.75,5,30.80,3,8.91,
1531,高林股,71270,40,1123488,15.80,15.85,15.70,15.70,-,0.05,15.70,6,15.80,3,20.13,
1532,勤美,315934,196,10416366,33.10,33.20,32.65,33.05,,0.0,33.00,13,33.05,17,8.18,
1533,車王電,175040,135,6755132,38.75,38.80,38.30,38.55,-,0.2,38.55,5,38.75,5,17.36,
1535,中宇,26101,25,849512,32.65,32.70,32.40,32.50,-,0.2,32.45,14,32.60,6,46.43,
1536,和大,1826242,"1,221",201334104,108.50,112.00,107.50,112.00,+,1.5,111.50,11,112.00,51,24.83,
1537,廣隆,282067,217,47122789,166.50,167.50,166.00,167.50,+,2.0,167.00,106,167.50,13,13.17,
1538,正峰新,20038,22,103360,5.06,5.22,5.06,5.20,+,0.11,5.16,8,5.23,5,0.00,
1539,巨庭,128000,82,3076950,24.05,24.20,24.00,24.00,-,0.15,23.95,11,24.05,1,4.36,
1540,喬福,1427130,635,28325819,20.05,20.05,19.60,19.75,-,0.4,19.75,19,19.80,7,9.36,
1541,錩泰,75000,59,2645400,35.60,35.65,35.00,35.00,-,0.6,35.00,19,35.30,3,23.03,
1558,伸興,55699,60,7533413,135.50,136.00,135.00,136.00,+,0.5,135.00,45,135.50,4,7.77,
1560,中砂,186200,128,10992700,59.00,59.30,58.70,59.20,+,0.2,59.20,1,59.30,20,12.44,
1568,倉佑,122000,44,2419500,20.00,20.00,19.80,19.80,-,0.05,19.80,11,19.85,2,41.25,
1582,信錦,167738,142,13121982,78.30,78.30,78.10,78.30,+,0.1,78.20,2,78.30,5,9.99,
1583,程泰,4000,4,225700,56.50,56.50,56.40,56.40,,0.0,56.40,1,56.50,2,9.72,
1587,吉茂,16030,14,299262,18.60,18.75,18.60,18.75,+,0.1,18.65,2,18.80,2,23.73,
1589,永冠-KY,991448,674,61587409,62.00,62.50,61.30,62.40,+,1.3,62.30,2,62.40,11,0.00,
1590,亞德客-KY,1577334,"1,386",541933564,349.50,349.50,341.00,341.50,-,5.5,341.50,12,342.00,7,24.39,
1592,英瑞-KY,648363,317,15299357,23.80,24.00,22.80,22.90,-,0.9,22.85,4,23.05,2,0.00,
1598,岱宇,525000,330,24482550,46.90,47.25,46.20,47.25,+,0.25,47.20,1,47.25,1,15.91,
1604,聲寶,828250,353,15162515,18.20,18.40,18.20,18.35,+,0.05,18.30,26,18.35,47,10.31,
1605,華新,11740534,"2,963",161713210,13.85,13.90,13.70,13.85,,0.0,13.80,112,13.85,595,5.50,
1608,華榮,601175,197,5959283,9.95,9.95,9.88,9.89,-,0.07,9.89,1,9.91,1,0.00,
1609,大亞,1355431,415,14988530,11.05,11.10,11.00,11.10,+,0.1,11.05,61,11.10,76,19.82,
1611,中電,142483,61,1345715,9.45,9.47,9.41,9.46,,0.0,9.46,44,9.47,61,33.79,
1612,宏泰,92000,28,900110,9.81,9.87,9.76,9.87,+,0.06,9.80,1,9.88,5,19.74,
1614,三洋電,27000,24,751750,27.80,27.95,27.80,27.80,,0.0,27.80,9,27.85,1,34.75,
1615,大山,64000,30,1024750,16.00,16.10,16.00,16.00,-,0.05,16.00,6,16.05,1,9.36,
1616,億泰,16000,7,71460,4.50,4.50,4.46,4.48,+,0.02,4.46,18,4.49,1,0.00,
1617,榮星,24643,13,323601,13.15,13.20,13.10,13.20,+,0.05,13.15,1,13.20,14,9.23,
1618,合機,149380,32,1226698,8.25,8.26,8.18,8.18,-,0.04,8.18,5,8.24,1,0.00,
1626,艾美特-KY,231100,119,6431734,27.75,28.15,27.60,28.00,+,0.25,27.65,5,28.00,6,40.58,
1701,中化,935071,380,17465867,18.70,18.75,18.60,18.65,X,0.0,18.65,141,18.70,4,16.08,
1702,南僑,214005,151,11477270,53.70,53.80,53.50,53.70,,0.0,53.70,8,53.80,2,13.42,
1707,葡萄王,146311,145,29415822,201.50,201.50,200.50,200.50,-,0.5,200.50,37,201.00,5,20.97,
1708,東鹼,134754,84,3556500,26.35,26.45,26.30,26.40,,0.0,26.40,25,26.50,38,17.25,
1709,和益,200068,71,2707864,13.50,13.60,13.50,13.55,+,0.05,13.55,16,13.60,67,19.64,
1710,東聯,1865624,875,43934985,23.50,23.75,23.45,23.75,+,0.3,23.70,18,23.75,23,15.42,
1711,永光,486740,201,8401774,17.20,17.35,17.20,17.30,+,0.05,17.25,87,17.30,22,22.47,
1712,興農,1008258,482,18900571,18.50,18.90,18.50,18.85,+,0.35,18.85,5,18.90,94,10.13,
1713,國化,22000,7,397450,18.10,18.10,18.05,18.10,+,0.05,18.05,23,18.15,1,27.42,
1714,和桐,953245,284,6735686,7.07,7.10,7.03,7.05,,0.0,7.05,42,7.07,1,25.18,
1717,長興,797899,237,21140378,26.35,26.60,26.30,26.55,+,0.2,26.45,39,26.55,4,16.09,
1718,中纖,3889560,823,36755568,9.43,9.49,9.39,9.45,+,0.07,9.44,35,9.45,44,15.75,
1720,生達,128357,82,4327047,33.65,33.90,33.65,33.70,+,0.05,33.70,17,33.75,14,15.75,
1721,三晃,870284,164,8107762,9.18,9.47,9.18,9.42,+,0.22,9.42,10,9.43,4,39.25,
1722,台肥,3308637,"2,392",161674716,48.70,49.15,48.65,48.70,,0.0,48.70,123,48.75,11,19.80,
1723,中碳,739000,524,93625998,128.00,128.50,125.50,127.00,-,1.0,126.50,1,127.00,4,18.73,
1724,台硝,16440,12,223539,13.65,13.65,13.60,13.60,+,0.05,13.60,2,13.65,9,17.44,
1725,元禎,12012,12,185083,15.35,15.45,15.35,15.40,+,0.05,15.40,1,15.50,2,12.94,
1726,永記,7000,5,521200,74.50,74.50,74.20,74.20,,0.0,74.10,3,74.50,1,17.10,
1727,中華化,15570,15,202230,13.00,13.00,12.95,12.95,-,0.05,12.95,5,13.00,14,21.95,
1730,花仙子,261633,199,23084716,88.50,88.50,88.00,88.10,-,0.4,88.10,9,88.20,16,14.63,
1731,美吾華,125167,47,1662062,13.25,13.35,13.25,13.25,+,0.05,13.25,6,13.30,16,19.78,
1732,毛寶,7000,4,72800,10.40,10.40,10.40,10.40,,0.0,10.35,9,10.45,8,43.33,
1733,五鼎,695300,480,21762008,31.55,31.65,31.15,31.25,-,0.4,31.20,9,31.25,5,31.25,
1734,杏輝,114388,98,2331071,20.35,20.45,20.30,20.40,-,0.05,20.40,2,20.45,21,510.00,
1735,日勝化,1000,1,16100,16.10,16.10,16.10,16.10,+,0.05,16.10,9,16.20,1,50.31,
1736,喬山,1047959,772,80137568,75.90,77.60,75.90,76.00,-,0.5,76.00,46,76.10,2,37.62,
1737,臺鹽,358795,196,11998548,33.50,33.50,33.40,33.40,-,0.1,33.35,37,33.40,9,14.52,
1760,寶齡富錦,967382,806,91618802,95.90,95.90,94.20,94.50,-,1.4,94.50,17,94.60,7,37.50,
1762,中化生,1443645,929,50785305,36.10,36.10,35.00,35.00,-,0.95,35.00,43,35.15,1,10.00,
1773,勝一,52220,30,4331013,82.60,83.20,82.50,83.00,+,0.5,83.00,5,83.20,1,13.72,
1776,展宇,1001,2,15865,15.85,15.85,15.85,15.85,,0.0,15.85,6,16.05,1,0.00,
1783,和康生,445000,261,11732950,26.85,26.85,26.20,26.40,-,0.4,26.40,13,26.50,3,33.00,
1786,科妍,886113,584,65331414,74.00,74.50,73.30,73.50,-,0.3,73.50,33,73.80,1,52.50,
1789,神隆,385651,270,9724603,25.25,25.30,25.05,25.15,X,0.0,25.15,5,25.20,6,51.33,
1802,台玻,723879,231,8873958,12.20,12.35,12.15,12.30,+,0.15,12.30,11,12.35,117,0.00,
1805,寶徠,5004,4,48678,9.73,9.73,9.72,9.73,-,0.15,9.73,5,9.90,4,0.00,
1806,冠軍,234501,65,1624156,6.90,7.00,6.87,6.97,+,0.07,6.92,3,6.97,24,0.00,
1808,潤隆,337727,258,21429636,63.30,63.90,62.90,63.50,+,0.2,63.50,17,63.70,1,15.26,
1809,中釉,1023549,401,12383912,12.05,12.20,12.05,12.10,+,0.05,12.10,59,12.15,59,"1,210.00",
1810,和成,101300,43,781327,7.73,7.74,7.69,7.69,X,0.0,7.69,132,7.70,6,0.00,
1817,凱撒衛,71000,42,2777300,39.20,39.20,39.05,39.10,+,0.1,39.10,6,39.20,10,11.88,
1902,台紙,398268,144,7539800,18.65,19.20,18.60,19.15,+,0.45,19.15,21,19.20,43,25.20,
1903,士紙,14166,13,453328,31.85,32.20,31.80,31.85,+,0.05,31.85,3,32.15,1,0.00,
1904,正隆,1128176,672,21466694,19.10,19.10,19.00,19.00,-,0.05,19.00,187,19.05,54,9.50,
1905,華紙,2346238,652,24075022,10.40,10.40,10.20,10.20,-,0.1,10.20,339,10.25,100,23.18,
1906,寶隆,62140,34,810676,13.05,13.10,13.00,13.05,,0.0,13.05,15,13.10,16,3.76,
1907,永豐餘,831200,326,9631565,11.65,11.70,11.50,11.60,,0.0,11.60,119,11.65,18,13.33,
1909,榮成,1397111,685,21227132,15.25,15.30,15.15,15.20,,0.0,15.20,59,15.30,53,21.41,
2002,中鋼,28287126,"8,896",682658190,24.00,24.25,24.00,24.10,X,0.0,24.10,"1,549",24.15,107,15.86,
2002A,中鋼特,155000,29,7430950,47.40,48.05,47.40,47.85,X,0.0,47.85,50,48.05,11,0.00,
2006,東和鋼鐵,1446415,577,31142558,21.55,21.65,21.45,21.60,+,0.05,21.55,29,21.60,22,22.74,
2007,燁興,19133,53,85957,4.49,4.50,4.48,4.50,+,0.02,4.49,10,4.50,2,0.00,
2008,高興昌,4169,4,51470,12.35,12.35,12.35,12.35,,0.0,12.35,46,12.40,5,0.00,
2009,第一銅,358000,102,3629500,10.20,10.20,10.05,10.20,,0.0,10.15,15,10.20,49,60.00,
2010,春源,458211,136,4672580,10.20,10.25,10.15,10.15,-,0.05,10.15,134,10.20,75,32.74,
2012,春雨,29000,12,628650,21.65,21.80,21.65,21.70,+,0.05,21.65,13,21.70,2,11.86,
2013,中鋼構,151848,90,3776671,24.90,25.00,24.85,24.85,,0.0,24.85,29,24.90,1,43.60,
2014,中鴻,2887148,"1,060",30613833,10.60,10.65,10.55,10.60,X,0.0,10.60,289,10.65,76,6.39,
2015,豐興,291372,211,16711551,57.30,57.60,57.20,57.20,,0.0,57.20,65,57.50,6,11.28,
2017,官田鋼,461698,198,3311466,7.26,7.26,7.11,7.17,-,0.09,7.17,2,7.18,2,31.17,
2020,美亞,133411,69,2035487,15.20,15.30,15.20,15.30,+,0.1,15.25,50,15.35,63,7.89,
2022,聚亨,574476,248,3769970,6.59,6.59,6.54,6.58,+,0.01,6.57,32,6.58,1,0.00,
2023,燁輝,466857,225,4276243,9.27,9.27,9.08,9.11,+,0.03,9.11,14,9.14,2,0.00,
2024,志聯,33197,16,340618,10.30,10.30,10.20,10.25,-,0.05,10.20,17,10.30,43,15.77,
2025,千興,124000,10,202220,1.63,1.67,1.63,1.67,+,0.04,1.65,7,1.67,9,0.00,
2027,大成鋼,3885961,"1,960",177556852,45.90,46.00,45.50,45.70,-,0.3,45.70,23,45.75,18,9.44,
2028,威致,93118,28,855010,9.19,9.20,9.16,9.20,+,0.03,9.17,7,9.20,3,7.42,
2029,盛餘,72100,50,1397000,19.40,19.40,19.30,19.40,+,0.15,19.30,2,19.40,1,102.11,
2030,彰源,299935,105,3842673,12.95,12.95,12.75,12.75,-,0.05,12.75,71,12.80,37,8.02,
2031,新光鋼,591644,399,18313019,30.95,31.10,30.80,30.80,-,0.1,30.80,67,30.90,36,51.33,
2032,新鋼,259533,101,2389424,9.36,9.37,9.11,9.15,-,0.19,9.15,1,9.22,1,61.00,
2033,佳大,28270,17,277176,9.88,9.88,9.78,9.84,+,0.03,9.80,1,9.84,3,98.40,
2034,允強,314338,149,8268837,26.30,26.35,26.25,26.30,+,0.05,26.30,37,26.35,6,11.05,
2038,海光,31000,14,225900,7.30,7.31,7.24,7.26,-,0.04,7.26,1,7.30,3,0.00,
2049,上銀,891827,830,250276060,283.00,283.00,279.00,281.00,-,0.5,281.00,13,281.50,16,17.61,
2059,川湖,227318,215,74605326,326.00,330.00,326.00,327.50,+,1.5,327.00,1,328.00,3,16.42,
2062,橋椿,209000,95,6716350,32.30,32.35,31.95,32.30,,0.0,32.15,4,32.35,2,48.21,
2069,運錩,773670,359,16987670,22.15,22.15,21.65,21.90,X,0.0,21.85,14,21.90,27,4.14,
2101,南港,749869,403,28195355,37.25,37.85,37.25,37.50,+,0.25,37.50,1,37.55,10,81.52,
2102,泰豐,701250,249,8793072,12.60,12.70,12.45,12.50,-,0.15,12.50,4,12.55,67,0.00,
2103,台橡,712474,459,19439556,27.30,27.40,27.20,27.25,-,0.05,27.25,19,27.30,17,18.17,
2104,國際中橡,6869814,"3,828",266030396,38.10,39.10,38.05,39.00,+,0.95,38.95,18,39.00,1,11.34,
2105,正新,3384245,"1,796",135368068,39.65,40.20,39.65,40.10,+,0.45,40.05,9,40.10,19,38.93,
2106,建大,287183,250,8354644,28.85,29.25,28.85,29.10,+,0.25,29.10,8,29.15,6,31.63,
2107,厚生,932825,490,18264632,19.75,19.80,19.45,19.55,-,0.25,19.50,29,19.55,14,25.39,
2108,南帝,656903,383,23561293,35.60,36.05,35.60,35.75,+,0.25,35.75,10,35.80,1,10.27,
2109,華豐,49140,32,563396,11.50,11.55,11.40,11.40,,0.0,11.40,3,11.50,18,0.00,
2114,鑫永銓,24533,24,2172116,88.10,88.90,88.10,88.60,+,0.6,88.40,1,88.90,2,14.24,
2115,六暉-KY,8953,13,369968,41.40,41.40,41.30,41.35,,0.0,41.35,1,41.45,2,14.51,
2201,裕隆,3526209,"1,457",79069717,22.40,22.70,22.30,22.65,+,0.3,22.65,60,22.70,64,35.39,
2204,中華,1847919,"1,029",47293865,25.70,25.70,25.50,25.55,-,0.2,25.50,452,25.55,7,11.67,
2206,三陽工業,715700,355,15062863,21.00,21.25,20.90,21.25,+,0.3,21.25,14,21.30,37,6.25,
2207,和泰車,360983,334,167327669,461.50,468.50,459.00,460.50,+,3.5,460.50,5,463.00,1,25.61,
