證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
1324,地球,2857,5,30953,10.85,10.85,10.85,10.85,,0.0,10.80,27,10.90,12,271.25,
1325,恆大,29642,21,465728,15.70,15.80,15.65,15.80,,0.0,15.70,12,15.80,8,21.35,
1326,台化,4557373,"2,696",434589609,95.40,95.90,95.00,95.10,-,0.2,95.00,561,95.10,4,12.51,
1337,再生-KY,472166,188,2908113,6.19,6.22,6.11,6.13,-,0.02,6.13,3,6.14,1,0.00,
1338,廣華-KY,143007,119,9634576,67.70,68.00,66.90,66.90,-,0.8,66.90,9,67.40,1,12.30,
1339,昭輝,153050,64,5552825,36.35,36.35,36.20,36.20,-,0.15,36.20,3,36.25,16,7.45,
1340,勝悅-KY,453730,281,8349259,18.70,18.80,18.25,18.40,-,0.3,18.40,7,18.45,7,108.24,
1341,富林-KY,5000,5,275800,54.10,55.50,54.10,55.50,+,0.1,54.90,1,55.50,2,18.20,
1402,遠東新,11761388,"4,172",351981136,30.35,30.35,29.75,30.00,-,0.35,29.95,12,30.00,"1,767",13.89,
1409,新纖,1154095,398,15244040,13.30,13.30,13.15,13.20,-,0.1,13.20,10,13.25,40,8.30,
1410,南染,246167,44,6535857,26.65,26.80,26.30,26.35,-,0.15,26.35,2,26.55,1,18.96,
1413,宏洲,48000,19,583350,12.20,12.20,12.10,12.15,-,0.05,12.10,16,12.20,6,7.02,
1414,東和,103243,52,704166,6.81,6.83,6.80,6.82,+,0.01,6.82,2,6.83,2,68.20,
1416,廣豐,180783,104,2802956,15.65,15.65,15.45,15.50,-,0.15,15.50,7,15.55,1,15.66,
1417,嘉裕,1001344,258,6272284,6.30,6.32,6.22,6.23,-,0.1,6.22,95,6.23,25,0.00,
1418,東華,1001,2,7917,7.91,7.91,7.91,7.91,-,0.09,7.60,1,7.99,5,0.00,
1419,新紡,33,1,1356,--,--,--,--,,0.0,40.80,1,41.50,5,37.01,
1423,利華,52429,22,544718,10.40,10.40,10.35,10.35,,0.0,10.30,9,10.35,8,15.00,
1432,大魯閣,655427,290,5303100,7.55,8.25,7.55,8.15,+,0.65,8.04,1,8.15,20,0.00,
1434,福懋,899364,665,32162879,36.00,36.00,35.70,35.70,-,0.1,35.70,6,35.75,57,12.31,
1435,中福,51004,25,280431,5.53,5.53,5.44,5.53,+,0.01,5.47,12,5.53,5,138.25,
1436,華友聯,32005,15,1354812,42.30,42.55,42.25,42.30,+,0.05,41.60,2,42.50,2,11.13,
1437,勤益控,189601,95,4357080,23.25,23.25,22.80,22.95,-,0.25,22.90,9,22.95,1,15.83,
1438,裕豐,119000,59,1497550,12.40,12.75,12.35,12.60,+,0.35,12.55,10,12.60,1,0.00,
1439,中和,1307046,816,35461094,26.75,27.95,26.45,27.85,-,0.2,27.30,2,27.85,2,0.00,
1440,南紡,466842,172,5750459,12.35,12.35,12.25,12.30,,0.0,12.30,2,12.35,36,21.96,
1441,大東,241443,123,3550304,14.80,14.85,14.55,14.75,-,0.05,14.70,1,14.75,11,1.27,
1442,名軒,186903,68,3088999,16.55,16.55,16.50,16.55,,0.0,16.50,23,16.55,13,150.45,
1443,立益,166739,46,1530663,9.05,9.38,8.96,9.19,+,0.12,9.19,5,9.24,3,0.00,
1444,力麗,873190,319,8033490,9.22,9.26,9.18,9.18,-,0.01,9.18,62,9.20,3,17.00,
1445,大宇,31588,15,236459,7.45,7.53,7.43,7.53,+,0.04,7.45,8,7.53,5,0.00,
1446,宏和,240658,142,7472432,31.30,31.40,30.90,30.90,-,0.35,30.90,3,31.15,7,0.00,
1447,力鵬,433417,77,3138855,7.24,7.26,7.23,7.24,-,0.02,7.23,9,7.24,24,19.57,
1449,佳和,33007,20,163851,5.01,5.01,4.94,5.01,,0.0,4.93,10,5.01,1,20.88,
1451,年興,79000,52,2055600,26.25,26.25,25.90,26.00,+,0.1,25.95,19,26.00,6,10.48,
1452,宏益,140002,71,2688338,19.20,19.30,19.10,19.25,+,0.05,19.15,13,19.25,10,13.10,
1453,大將,8286,8,75227,9.04,9.05,9.04,9.05,+,0.03,9.02,3,9.05,1,0.00,
1454,台富,60087,20,478028,7.99,8.00,7.91,8.00,+,0.04,7.90,20,7.99,2,36.36,
1455,集盛,851908,288,7437794,8.75,8.78,8.69,8.77,+,0.03,8.77,17,8.78,7,0.00,
1456,怡華,3000,3,26530,8.88,8.88,8.80,8.80,-,0.08,8.76,4,8.90,1,58.67,
1457,宜進,723426,160,10102590,13.90,14.00,13.90,14.00,+,0.05,13.95,8,14.00,150,8.59,
1459,聯發,80001,34,601157,7.55,7.56,7.50,7.51,-,0.07,7.52,2,7.54,5,0.00,
1460,宏遠,394535,130,4523069,11.50,11.55,11.40,11.45,-,0.05,11.45,2,11.50,44,42.41,
1463,強盛,75624,50,1086010,14.40,14.50,14.30,14.30,-,0.2,14.30,63,14.40,4,11.44,
1464,得力,740319,402,17658789,24.05,24.10,23.65,23.65,-,0.4,23.65,8,23.70,7,23.65,
1465,偉全,29000,14,424850,14.60,14.75,14.60,14.75,+,0.15,14.65,2,14.75,3,3.97,
1466,聚隆,13048,13,112481,8.61,8.69,8.59,8.69,,0.0,8.57,3,8.69,3,0.00,
1467,南緯,474200,157,4354765,9.28,9.40,9.08,9.09,-,0.18,9.09,6,9.12,6,39.52,
1468,昶和,19000,10,190950,10.05,10.15,9.95,10.15,+,0.05,9.96,1,10.15,4,22.56,
1470,大統新創,1000,1,22600,22.60,22.60,22.60,22.60,X,0.0,21.65,1,23.00,2,30.96,
1471,首利,48128,29,202906,4.25,4.25,4.20,4.21,-,0.04,4.21,1,4.22,1,0.00,
1472,三洋紡,133922,47,4490033,33.50,33.70,33.10,33.10,-,0.4,33.10,2,33.40,10,0.00,
1473,台南,197385,114,5099656,26.15,26.15,25.65,25.75,+,0.05,25.75,9,25.85,4,16.51,
1474,弘裕,46166,34,458652,9.97,9.97,9.91,9.96,,0.0,9.92,2,9.96,1,17.79,
1475,本盟,9022,8,46054,5.13,5.19,5.01,5.19,+,0.06,5.19,6,5.46,1,0.00,
1476,儒鴻,202181,204,82818393,411.50,411.50,407.50,407.50,-,1.5,407.50,1,408.00,1,25.47,
1477,聚陽,2624771,"2,009",490070635,186.50,190.50,183.00,183.00,-,3.5,183.00,83,183.50,1,22.90,
1503,士電,70400,48,3194157,45.40,45.45,45.30,45.35,-,0.1,45.30,23,45.40,3,14.63,
1504,東元,2923769,866,69955256,23.90,24.10,23.75,23.95,+,0.05,23.95,95,24.00,105,14.34,
1506,正道,41001,18,638915,15.55,15.65,15.50,15.65,-,0.35,15.50,5,15.65,2,0.00,
1507,永大,24995,25,1616378,65.40,65.40,64.30,64.30,-,1.3,64.20,5,64.80,1,58.45,
1512,瑞利,24015,16,143814,5.93,6.10,5.92,5.99,,0.0,5.92,1,6.00,3,0.00,
1513,中興電,497126,172,10438279,21.15,21.15,20.95,21.00,-,0.05,21.00,5,21.05,39,15.00,
1514,亞力,1069003,467,19530504,18.60,18.60,18.15,18.15,-,0.25,18.15,22,18.20,61,15.65,
1515,力山,1540727,"1,079",135261049,90.00,90.00,87.00,87.00,-,2.2,87.00,106,87.10,4,13.02,
1516,川飛,6001,7,95465,15.90,16.00,15.75,15.75,-,0.05,15.75,1,15.90,1,40.38,
1517,利奇,182500,67,1757783,9.70,9.70,9.61,9.63,+,0.01,9.63,6,9.64,5,15.53,
1519,華城,2853451,"1,309",74614979,26.85,26.90,25.70,25.90,-,0.95,25.85,11,26.00,17,24.67,
1521,大億,17100,16,1049980,61.50,61.50,61.10,61.10,-,0.4,61.10,1,61.30,2,13.82,
1522,堤維西,1004729,604,28492982,28.55,28.70,28.00,28.10,-,0.25,28.10,53,28.20,11,15.11,
1524,耿鼎,63002,41,623058,9.95,9.95,9.86,9.86,-,0.04,9.86,2,9.87,6,8.65,
1525,江申,137720,120,8225022,60.40,60.40,59.40,59.70,-,0.8,59.50,4,59.70,18,9.66,
1526,日馳,1038305,711,32922730,32.60,32.65,31.20,31.20,-,1.25,31.15,15,31.20,3,15.29,
1527,鑽全,1257118,820,71936795,58.00,58.10,56.70,57.10,-,0.9,57.10,8,57.20,8,6.07,
1528,恩德,326003,62,3003907,9.24,9.27,9.18,9.19,-,0.04,9.19,12,9.25,2,91.90,
1529,樂士,105700,74,1486284,14.25,14.40,13.95,13.95,-,0.25,13.95,4,14.00,3,22.14,
1530,亞崴,168200,66,5209779,30.85,31.15,30.85,30.85,,0.0,30.85,23,31.00,1,8.94,
1531,高林股,50260,20,790730,15.65,15.75,15.65,15.75,+,0.1,15.70,10,15.80,16,20.19,
1532,勤美,577586,157,18910898,32.75,32.90,32.65,32.85,+,0.15,32.85,6,32.90,44,8.13,
1533,車王電,176303,132,6772989,39.00,39.00,38.20,38.30,-,0.25,38.30,1,38.35,1,17.25,
1535,中宇,38020,25,1234898,32.50,32.80,32.35,32.45,-,0.05,32.45,5,32.60,1,46.36,
1536,和大,1215540,958,133371085,110.00,111.50,108.50,108.50,-,1.5,108.50,114,109.00,6,24.06,
1537,廣隆,154141,121,25725116,168.50,168.50,166.00,166.00,-,1.5,165.50,22,166.00,3,13.05,
1538,正峰新,17091,15,88512,5.13,5.20,5.13,5.17,-,0.04,5.16,6,5.17,8,0.00,
1539,巨庭,149000,68,3594400,24.35,24.35,24.00,24.05,-,0.05,24.00,4,24.05,1,4.36,
1540,喬福,315312,153,6340250,20.05,20.15,20.00,20.10,-,0.05,20.10,6,20.15,25,9.53,
1541,錩泰,52481,41,1831672,35.30,35.30,34.30,34.60,-,0.7,34.50,1,34.60,6,22.76,
1558,伸興,45381,40,6160816,136.00,136.00,135.50,135.50,-,0.5,135.50,8,136.00,14,7.74,
1560,中砂,425709,337,25615051,60.70,61.20,59.30,59.80,-,0.7,59.60,4,59.80,4,12.56,
1568,倉佑,1463005,717,31030208,19.75,21.70,19.70,21.70,+,1.95,21.70,669,--,0,45.21,
1582,信錦,171533,143,13395228,78.30,78.30,77.80,78.20,-,0.1,78.10,1,78.20,6,9.97,
1583,程泰,2140,4,118286,55.30,55.30,55.30,55.30,-,0.7,55.30,1,56.00,1,9.53,
1587,吉茂,56000,34,1049050,18.80,18.85,18.55,18.80,+,0.2,18.75,1,18.85,12,23.80,
1589,永冠-KY,1479000,"1,091",86983500,60.80,60.90,58.00,58.00,-,2.3,57.90,23,58.00,8,0.00,
1590,亞德客-KY,1126138,"1,029",378593797,339.50,343.00,333.00,333.00,-,5.0,333.00,8,334.00,1,23.79,
1592,英瑞-KY,198353,156,4468636,22.60,22.75,22.35,22.60,-,0.15,22.60,1,22.70,2,0.00,
1598,岱宇,487639,301,22345611,46.45,46.45,45.40,45.80,-,0.65,45.80,8,45.90,1,15.42,
1604,聲寶,1832679,320,33816336,18.45,18.50,18.40,18.50,+,0.05,18.45,7,18.50,264,10.39,
1605,華新,58794272,"13,642",892452694,15.05,15.45,14.90,15.05,+,0.15,15.00,325,15.05,438,5.97,
1608,華榮,293095,457,2893221,9.88,9.90,9.85,9.86,-,0.02,9.86,8,9.87,1,0.00,
1609,大亞,1852760,394,20727430,11.30,11.30,11.10,11.20,-,0.1,11.20,4,11.25,175,20.00,
1611,中電,99784,59,943487,9.41,9.47,9.41,9.46,,0.0,9.45,2,9.46,14,33.79,
1612,宏泰,76640,31,752044,9.83,9.83,9.80,9.80,-,0.02,9.80,4,9.82,26,19.60,
1614,三洋電,54181,39,1524176,28.10,28.30,28.00,28.05,,0.0,27.95,7,28.05,16,35.06,
1615,大山,60000,40,964000,16.05,16.15,16.00,16.00,-,0.05,16.00,20,16.15,4,9.36,
1616,億泰,32454,18,145110,4.47,4.50,4.46,4.50,-,0.01,4.47,7,4.50,12,0.00,
1617,榮星,20001,13,265713,13.35,13.35,13.20,13.30,-,0.05,13.25,20,13.30,1,9.30,
1618,合機,23309,13,192093,8.18,8.27,8.18,8.24,,0.0,8.22,10,8.25,5,0.00,
1626,艾美特-KY,814030,399,24255194,29.95,30.50,29.35,29.55,-,0.4,29.55,13,29.90,4,42.83,
1701,中化,557018,235,10380883,18.75,18.80,18.55,18.60,-,0.15,18.60,7,18.65,12,16.03,
1702,南僑,399756,298,21042988,53.10,53.10,52.40,52.60,-,0.5,52.50,6,52.60,1,13.15,
1707,葡萄王,569464,463,112630061,200.00,200.00,197.00,197.50,-,2.0,197.50,39,198.00,14,20.66,
1708,東鹼,152097,87,3980297,26.30,26.30,26.10,26.15,-,0.15,26.15,1,26.20,7,17.09,
1709,和益,132267,74,1791803,13.60,13.60,13.50,13.55,+,0.05,13.50,51,13.55,5,19.64,
1710,東聯,1166660,654,27771903,23.95,24.05,23.70,23.70,-,0.25,23.70,34,23.75,1,15.39,
1711,永光,407550,207,6977921,17.25,17.25,17.00,17.05,-,0.2,17.05,2,17.10,19,22.14,
1712,興農,1072775,446,19995173,18.75,18.75,18.55,18.60,-,0.15,18.60,31,18.65,7,10.00,
1713,國化,112215,20,2024446,18.00,18.10,18.00,18.05,-,0.05,18.00,30,18.05,25,27.35,
1714,和桐,1064839,287,7487107,7.06,7.07,7.01,7.05,,0.0,7.05,38,7.06,55,25.18,
1717,長興,361304,172,9623479,26.65,26.75,26.55,26.65,,0.0,26.55,18,26.65,9,16.15,
1718,中纖,3335385,526,31508097,9.47,9.50,9.40,9.43,-,0.05,9.43,131,9.44,47,15.72,
1720,生達,341398,203,11489690,33.90,33.90,33.55,33.55,-,0.25,33.55,11,33.60,3,15.68,
1721,三晃,127005,35,1180227,9.29,9.32,9.28,9.28,-,0.01,9.27,1,9.28,4,38.67,
1722,台肥,1574425,906,75819121,48.10,48.35,48.00,48.25,+,0.15,48.25,19,48.30,13,19.61,
1723,中碳,250491,183,31586857,126.50,126.50,125.50,126.50,-,0.5,126.50,18,127.00,42,18.66,
1724,台硝,126026,49,1706201,13.60,13.65,13.50,13.55,,0.0,13.50,16,13.60,11,17.37,
1725,元禎,44050,33,649455,14.95,14.95,14.55,14.55,X,0.0,14.55,2,14.80,2,12.23,
1726,永記,22013,11,1636567,74.30,74.40,74.30,74.40,+,0.1,74.20,1,74.50,4,17.14,
1727,中華化,17426,14,225264,13.00,13.00,12.90,12.95,,0.0,12.95,11,13.00,6,21.95,
1730,花仙子,414275,348,36280050,88.80,88.80,86.80,87.20,-,1.4,87.20,16,87.40,1,14.48,
1731,美吾華,96013,57,1259621,13.15,13.15,13.10,13.10,-,0.1,13.10,39,13.15,9,19.55,
1732,毛寶,2000,2,20900,10.45,10.45,10.45,10.45,,0.0,10.40,4,10.45,5,43.54,
1733,五鼎,1233855,747,37372368,30.85,30.85,29.95,30.20,-,0.6,30.15,1,30.20,2,30.20,
1734,杏輝,181698,146,3696844,20.60,20.60,20.20,20.25,-,0.35,20.25,4,20.30,2,506.25,
1735,日勝化,6000,3,96100,16.10,16.10,16.00,16.00,-,0.1,16.00,28,16.20,5,50.00,
1736,喬山,3552161,"2,355",277964124,80.60,81.00,76.20,77.20,-,2.6,77.10,1,77.20,4,38.22,
1737,臺鹽,469295,216,15874124,33.90,33.90,33.65,33.85,-,0.1,33.85,1,33.90,27,14.72,
1760,寶齡富錦,1916585,"1,408",175583235,94.50,95.30,89.50,90.70,-,3.8,90.60,6,90.70,12,35.99,
1762,中化生,3413823,"2,054",113348957,35.30,35.30,32.20,32.45,-,2.55,32.40,12,32.45,7,9.27,
1773,勝一,76500,71,6310699,83.10,83.50,82.00,82.00,-,0.9,82.00,5,82.50,18,14.26,
1776,展宇,1101,3,17385,15.80,15.80,15.80,15.80,-,0.25,15.55,1,16.05,1,0.00,
1783,和康生,400002,251,10115100,25.90,26.05,25.00,25.05,-,0.75,25.05,5,25.20,1,31.31,
1786,科妍,1600724,"1,188",113788309,73.80,74.20,70.00,70.60,-,3.0,70.60,6,70.70,6,50.43,
1789,神隆,697870,388,17131972,24.75,24.80,24.35,24.50,-,0.35,24.35,7,24.50,1,50.00,
1802,台玻,578231,190,7074288,12.30,12.35,12.20,12.20,-,0.1,12.20,76,12.25,16,0.00,
1805,寶徠,31355,13,305051,9.90,9.90,9.65,9.89,-,0.04,9.68,5,9.89,6,0.00,
1806,冠軍,241822,62,1666180,6.91,6.94,6.83,6.94,+,0.02,6.90,1,6.94,1,0.00,
1808,潤隆,195709,144,12372605,63.50,63.50,63.10,63.20,-,0.2,63.20,34,63.30,6,15.19,
1809,中釉,890705,368,10844480,12.40,12.40,12.10,12.10,-,0.15,12.10,42,12.15,1,"1,210.00",
1810,和成,80000,23,614140,7.71,7.71,7.67,7.69,-,0.02,7.67,10,7.69,1,0.00,
1817,凱撒衛,46000,38,1810950,39.45,39.45,39.30,39.40,+,0.1,39.30,26,39.40,10,11.98,
1902,台紙,81711,57,1537913,19.00,19.00,18.65,18.90,-,0.1,18.80,9,18.90,3,24.87,
1903,士紙,16221,14,518622,31.65,32.00,31.65,32.00,,0.0,31.90,1,31.95,1,0.00,
1904,正隆,801377,475,15146613,18.95,19.00,18.85,18.85,-,0.1,18.85,109,18.90,46,9.42,
1905,華紙,1541470,430,15858391,10.30,10.40,10.20,10.25,-,0.05,10.20,262,10.25,9,23.30,
1906,寶隆,99000,58,1281400,13.00,13.00,12.90,12.90,-,0.1,12.90,54,13.00,15,3.72,
1907,永豐餘,905782,272,10531026,11.65,11.65,11.55,11.60,,0.0,11.60,134,11.65,21,13.33,
1909,榮成,1995361,860,30290812,15.35,15.40,15.10,15.15,-,0.2,15.10,225,15.15,21,21.34,
2002,中鋼,8133422,"3,003",196202931,24.05,24.20,24.05,24.10,-,0.05,24.10,"1,003",24.15,13,15.86,
2002A,中鋼特,5100,4,245820,48.20,48.20,48.20,48.20,,0.0,48.15,2,48.20,3,0.00,
2006,東和鋼鐵,898180,278,19531502,21.80,21.90,21.65,21.70,-,0.1,21.70,18,21.75,52,22.84,
2007,燁興,18505,201,82825,4.45,4.51,4.45,4.50,+,0.05,4.47,1,4.50,7,0.00,
2008,高興昌,81320,13,1004168,12.35,12.35,12.35,12.35,,0.0,12.35,25,12.40,1,0.00,
2009,第一銅,124054,38,1264000,10.25,10.25,10.10,10.20,-,0.05,10.15,21,10.20,21,60.00,
2010,春源,520570,138,5292263,10.20,10.25,10.10,10.15,-,0.1,10.15,4,10.20,13,32.74,
2012,春雨,51179,25,1128218,22.05,22.15,22.00,22.05,+,0.05,22.05,4,22.15,1,12.05,
2013,中鋼構,398000,264,9761450,24.85,24.85,24.40,24.55,-,0.2,24.55,1,24.60,1,43.07,
2014,中鴻,2588652,600,27524972,10.75,10.75,10.55,10.60,-,0.1,10.60,104,10.65,143,6.39,
2015,豐興,116073,104,6679507,57.70,57.70,57.40,57.40,-,0.3,57.40,33,57.50,5,11.32,
2017,官田鋼,155176,83,1103777,7.14,7.17,7.08,7.10,-,0.03,7.08,11,7.10,13,30.87,
2020,美亞,197201,57,3006423,15.30,15.30,15.20,15.25,-,0.05,15.25,7,15.30,20,7.86,
2022,聚亨,330490,257,2206676,6.66,6.70,6.65,6.68,+,0.03,6.67,38,6.69,25,0.00,
2023,燁輝,491136,203,4480636,9.16,9.16,9.10,9.11,-,0.01,9.11,8,9.14,5,0.00,
2024,志聯,55701,35,568748,10.30,10.30,10.15,10.25,-,0.05,10.20,4,10.25,7,15.77,
2025,千興,14001,5,22401,1.60,1.60,1.60,1.60,,0.0,1.60,75,1.65,30,0.00,
2027,大成鋼,3091527,"1,528",142919092,46.75,46.80,45.85,46.00,-,0.5,46.00,68,46.05,2,9.50,
2028,威致,140742,46,1293229,9.17,9.22,9.16,9.22,+,0.05,9.17,5,9.22,3,7.44,
2029,盛餘,460704,216,9152351,19.80,20.10,19.75,19.85,+,0.1,19.80,53,19.85,20,104.47,
2030,彰源,258309,99,3311730,12.85,12.90,12.75,12.80,+,0.05,12.80,12,12.85,16,8.05,
2031,新光鋼,1202006,635,37332986,31.65,31.65,30.75,30.95,-,0.55,30.90,4,30.95,2,51.58,
2032,新鋼,70226,36,643308,9.20,9.24,9.12,9.24,+,0.05,9.15,6,9.25,22,61.60,
2033,佳大,55595,31,541401,9.75,9.84,9.72,9.73,-,0.07,9.73,1,9.75,1,97.30,
2034,允強,293060,148,7721176,26.55,26.60,26.20,26.30,-,0.1,26.30,9,26.35,12,11.05,
2038,海光,112250,57,806290,7.21,7.25,7.15,7.23,-,0.02,7.17,7,7.23,12,0.00,
2049,上銀,1536451,"1,322",427517025,278.50,283.50,274.50,274.50,-,4.0,274.50,16,275.00,1,17.20,
2059,川湖,279378,253,91853350,330.00,332.50,325.00,325.00,-,4.0,325.00,9,325.50,1,16.30,
2062,橋椿,123016,92,3941261,32.20,32.45,31.70,32.00,-,0.2,32.00,7,32.05,2,47.76,
2069,運錩,335585,148,7233627,21.75,21.80,21.50,21.50,-,0.15,21.50,8,21.55,5,4.06,
2101,南港,1092554,466,41443022,38.10,38.35,37.55,37.70,-,0.25,37.65,10,37.70,56,81.96,
2102,泰豐,845639,366,10301479,12.30,12.35,12.10,12.15,-,0.05,12.15,2,12.20,35,0.00,
2103,台橡,1091812,583,29696534,27.35,27.40,27.00,27.15,-,0.15,27.15,27,27.20,4,18.10,
2104,國際中橡,3173159,"1,888",122887288,39.10,39.15,38.55,38.60,-,0.45,38.60,129,38.65,5,11.22,
2105,正新,3721875,"2,251",149270272,40.00,40.25,39.90,40.15,+,0.15,40.05,1,40.15,38,38.98,
2106,建大,290376,221,8414704,29.00,29.20,28.80,29.15,+,0.15,29.10,5,29.15,11,31.68,
2107,厚生,720751,294,13735549,19.15,19.30,19.00,19.10,-,0.05,19.05,1,19.10,66,24.81,
2108,南帝,890105,487,31065487,35.30,35.30,34.60,34.70,-,0.6,34.70,2,34.85,2,9.97,
2109,華豐,66864,45,759511,11.55,11.55,11.30,11.35,-,0.4,11.30,12,11.35,2,0.00,
2114,鑫永銓,35042,27,3115042,89.10,89.20,88.70,89.00,-,0.2,88.90,3,89.00,1,14.31,
2115,六暉-KY,29790,31,1237994,41.80,41.80,41.30,41.60,,0.0,41.40,1,41.55,2,14.60,
2201,裕隆,8577536,"2,602",208380692,24.30,24.70,24.00,24.30,-,0.15,24.25,118,24.30,162,37.97,
2204,中華,852592,426,22026321,25.90,26.00,25.70,25.75,-,0.15,25.75,5,25.80,12,11.76,
2206,三陽工業,693158,302,14571118,21.00,21.20,20.90,20.95,-,0.05,20.95,42,21.00,13,6.16,
