證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
1262,綠悅-KY,1136839,389,44557793,39.20,39.25,39.15,39.20,+,0.05,39.15,"19,521",39.20,88,0.00,
1301,台塑,6510942,"3,259",668314473,102.00,103.50,102.00,103.50,+,1.5,103.00,14,103.50,685,14.38,
1303,南亞,7805679,"1,956",559495688,71.90,72.00,71.50,71.70,-,0.2,71.60,347,71.70,207,12.83,
1304,台聚,1433711,368,17307854,12.10,12.10,12.00,12.10,,0.0,12.05,150,12.10,14,23.73,
1305,華夏,3866968,"1,186",93705517,24.20,24.30,24.20,24.25,+,0.1,24.25,28,24.30,581,13.40,
1307,三芳,73754,72,1742953,23.70,23.75,23.55,23.55,-,0.05,23.50,27,23.55,14,30.99,
1308,亞聚,313230,184,4453558,14.25,14.25,14.15,14.25,,0.0,14.20,11,14.25,23,23.36,
1309,台達化,888450,269,9490792,10.75,10.75,10.65,10.70,,0.0,10.70,8,10.75,103,16.46,
1310,台苯,1527220,582,37275869,24.40,24.50,24.35,24.45,+,0.05,24.40,42,24.45,38,11.16,
1312,國喬,4491516,"1,213",94942585,21.15,21.30,21.00,21.25,+,0.2,21.20,43,21.25,20,7.64,
1312A,國喬特,1000,1,33850,33.85,33.85,33.85,33.85,,0.0,33.00,1,33.85,1,0.00,
1313,聯成,761169,280,8446622,11.05,11.15,11.05,11.15,+,0.1,11.10,24,11.15,160,79.64,
1314,中石化,6177223,"1,415",64662457,10.50,10.55,10.40,10.40,-,0.05,10.40,"2,185",10.45,74,8.06,
1315,達新,46001,30,1433831,31.30,31.60,31.05,31.10,-,0.2,31.05,1,31.10,7,24.49,
1316,上曜,912905,371,14323247,15.85,15.90,15.55,15.60,-,0.2,15.60,9,15.65,5,0.00,
1319,東陽,614093,480,28198153,46.15,46.30,45.60,45.65,-,0.35,45.65,2,45.80,8,14.00,
1321,大洋,81000,45,2256450,27.80,28.00,27.75,27.85,,0.0,27.80,15,28.00,11,0.00,
1323,永裕,305440,114,10380210,34.15,34.15,33.80,33.95,-,0.3,33.80,27,34.00,5,10.23,
1324,地球,44000,22,477950,10.90,10.90,10.80,10.90,,0.0,10.85,2,10.90,5,272.50,
1325,恆大,44635,26,704468,15.75,15.85,15.70,15.85,+,0.05,15.75,7,15.85,9,21.42,
1326,台化,3260399,"1,958",314780044,96.50,96.80,96.40,96.40,-,0.1,96.40,310,96.50,205,12.68,
1337,再生-KY,641236,227,3889785,6.07,6.10,6.03,6.07,,0.0,6.06,7,6.08,2,0.00,
1338,廣華-KY,167001,140,10966266,65.70,65.90,65.50,65.50,-,0.2,65.50,3,65.60,3,12.04,
1339,昭輝,62000,38,2245400,36.10,36.40,36.10,36.20,+,0.1,36.15,6,36.20,2,7.45,
1340,勝悅-KY,178482,131,3409526,18.95,19.20,18.95,19.15,+,0.2,19.10,12,19.20,10,112.65,
1341,富林-KY,19001,19,1044656,55.50,56.00,54.50,55.10,-,1.2,55.10,1,55.60,1,18.07,
1402,遠東新,11920909,"3,929",368655922,31.25,31.35,30.70,30.80,-,0.45,30.80,340,30.90,3,14.26,
1409,新纖,3009305,810,39815835,13.30,13.40,13.15,13.15,-,0.1,13.15,366,13.20,359,8.27,
1410,南染,1892870,91,48866687,26.60,26.60,25.55,26.00,-,0.6,25.90,2,26.00,51,18.70,
1413,宏洲,99624,43,1214069,12.35,12.35,12.15,12.15,-,0.1,12.15,16,12.25,4,7.02,
1414,東和,178855,76,1230391,6.91,6.92,6.81,6.82,-,0.05,6.81,1,6.82,1,68.20,
1416,廣豐,136533,70,2155167,15.75,15.85,15.70,15.75,,0.0,15.75,2,15.80,14,15.91,
1417,嘉裕,309087,138,1906657,6.18,6.19,6.16,6.16,,0.0,6.16,33,6.17,6,0.00,
1418,東華,0,0,0,--,--,--,--,,0.0,7.60,1,8.00,1,0.00,
1419,新紡,4000,7,165799,41.50,41.50,41.40,41.40,,0.0,41.40,2,41.45,1,36.96,
1423,利華,64997,26,667517,10.25,10.30,10.20,10.25,,0.0,10.20,48,10.30,28,14.86,
1432,大魯閣,219134,69,1662877,7.69,7.69,7.51,7.60,-,0.09,7.55,15,7.62,6,0.00,
1434,福懋,1578007,"1,001",56855952,36.25,36.25,35.80,35.80,-,0.35,35.80,53,35.85,27,12.34,
1435,中福,77013,49,420526,5.50,5.50,5.44,5.46,-,0.04,5.44,1,5.46,2,136.50,
1436,華友聯,11200,13,477619,42.70,42.70,42.60,42.60,-,0.1,42.50,4,42.60,5,11.21,
1437,勤益控,267309,153,6018114,22.65,22.65,22.30,22.60,,0.0,22.60,7,22.65,4,15.59,
1438,裕豐,39053,25,461622,11.75,11.85,11.75,11.85,+,0.1,11.80,12,11.90,8,0.00,
1439,中和,135000,110,4235700,31.45,31.70,31.15,31.20,-,0.2,31.20,2,31.35,5,0.00,
1440,南紡,1005131,299,12395903,12.40,12.40,12.30,12.30,-,0.05,12.30,92,12.35,5,21.96,
1441,大東,98544,57,1368186,13.95,13.95,13.85,13.85,-,0.05,13.80,11,13.85,6,1.19,
1442,名軒,142831,90,2350476,16.50,16.50,16.40,16.45,-,0.05,16.40,40,16.45,12,149.55,
1443,立益,188479,82,1688791,9.01,9.02,8.87,9.01,,0.0,9.00,1,9.02,2,0.00,
1444,力麗,1515599,570,14334476,9.48,9.51,9.44,9.45,-,0.05,9.44,122,9.45,192,17.50,
1445,大宇,95077,55,717007,7.53,7.56,7.51,7.56,+,0.03,7.50,5,7.56,2,0.00,
1446,宏和,238710,84,7360032,30.75,31.00,30.70,30.80,+,0.1,30.80,1,30.85,8,0.00,
1447,力鵬,925163,219,6720889,7.28,7.31,7.24,7.29,-,0.02,7.26,34,7.29,1,19.70,
1449,佳和,136844,54,680611,5.00,5.03,4.86,5.00,,0.0,4.90,3,5.00,2,20.83,
1451,年興,132294,77,3468771,26.30,26.30,26.15,26.15,-,0.25,26.10,12,26.15,8,10.54,
1452,宏益,194584,110,3710146,19.10,19.10,19.05,19.05,-,0.05,19.05,5,19.10,4,12.96,
1453,大將,121480,29,1093673,9.05,9.05,8.99,8.99,-,0.01,9.00,12,9.05,6,0.00,
1454,台富,2500,5,19799,7.98,7.98,7.88,7.88,-,0.07,7.88,5,7.92,1,35.82,
1455,集盛,999706,442,9053472,9.11,9.11,9.02,9.08,-,0.02,9.08,20,9.09,18,0.00,
1456,怡華,12000,8,104310,8.78,8.78,8.66,8.67,-,0.1,8.67,1,8.71,5,57.80,
1457,宜進,585945,220,8184786,13.95,14.05,13.90,13.95,,0.0,13.90,130,13.95,28,8.56,
1459,聯發,35227,26,274867,7.80,7.81,7.79,7.81,-,0.11,7.80,1,7.81,20,0.00,
1460,宏遠,261603,114,3015500,11.50,11.60,11.50,11.50,,0.0,11.50,77,11.55,124,42.59,
1463,強盛,102000,62,1456250,14.35,14.35,14.25,14.25,-,0.05,14.25,95,14.30,17,11.40,
1464,得力,586364,296,14202153,24.25,24.35,24.05,24.35,+,0.15,24.30,20,24.35,26,24.35,
1465,偉全,58360,37,858956,14.75,14.80,14.70,14.70,X,0.0,14.65,5,14.70,3,3.95,
1466,聚隆,29001,12,251828,8.67,8.69,8.66,8.68,+,0.01,8.68,1,8.69,6,0.00,
1467,南緯,695000,134,6733810,9.75,9.75,9.58,9.65,-,0.07,9.64,2,9.65,13,41.96,
1468,昶和,16000,11,164300,10.30,10.35,10.15,10.25,-,0.05,10.10,5,10.25,1,22.78,
1470,大統新創,1000,1,21100,21.10,21.10,21.10,21.10,X,0.0,21.00,1,21.85,1,28.90,
1471,首利,73025,41,313466,4.35,4.35,4.27,4.28,-,0.03,4.28,4,4.32,13,0.00,
1472,三洋紡,50208,18,1655832,33.00,33.20,32.80,33.10,+,0.1,32.85,4,33.10,3,0.00,
1473,台南,692250,367,18931650,27.80,27.90,27.05,27.05,-,0.7,27.05,5,27.10,1,17.34,
1474,弘裕,40000,30,398590,10.00,10.00,9.95,9.99,,0.0,9.96,6,9.99,19,17.84,
1475,本盟,1174,5,6502,5.54,5.54,5.54,5.54,X,0.0,5.56,10,5.85,1,0.00,
1476,儒鴻,624931,547,257019672,409.50,415.00,408.00,412.00,+,6.0,411.00,1,412.00,28,25.75,
1477,聚陽,1936548,"1,585",380636456,196.00,198.00,195.50,196.00,,0.0,196.00,41,196.50,8,24.53,
1503,士電,74104,66,3497238,47.40,47.40,47.15,47.15,-,0.25,47.10,21,47.15,22,15.21,
1504,東元,3943567,965,91652098,23.40,23.45,23.15,23.25,-,0.1,23.20,2,23.25,37,13.92,
1506,正道,649175,196,9896937,15.75,16.55,14.50,16.55,+,1.05,15.40,1,16.55,2,0.00,
1507,永大,51286,48,3391475,66.10,66.50,65.70,65.70,-,1.1,65.60,2,65.80,1,59.73,
1512,瑞利,66044,24,411069,6.25,6.35,6.14,6.30,-,0.05,6.19,4,6.29,1,0.00,
1513,中興電,318376,168,6689523,21.05,21.05,20.95,21.00,,0.0,21.00,26,21.05,30,15.00,
1514,亞力,2019822,776,36910872,18.20,18.40,18.15,18.35,+,0.35,18.35,5,18.40,173,15.82,
1515,力山,1145073,889,102099989,89.40,90.00,88.60,88.90,,0.0,88.80,7,88.90,1,13.31,
1516,川飛,77284,46,1225407,15.50,16.20,15.35,15.85,+,0.45,15.80,2,16.10,7,40.64,
1517,利奇,7092175,"1,074",69246545,9.51,9.90,9.51,9.68,+,0.14,9.68,6,9.70,2,15.61,
1519,華城,1632332,943,45819312,28.50,28.50,27.70,27.70,-,0.85,27.70,78,27.75,3,26.38,
1521,大億,29500,28,1808699,61.60,61.60,61.20,61.20,-,0.2,61.20,2,61.40,1,13.85,
1522,堤維西,925490,529,26310815,28.40,28.60,28.30,28.35,+,0.05,28.35,42,28.40,10,15.24,
1524,耿鼎,104080,47,1034533,9.93,9.96,9.92,9.96,+,0.02,9.96,1,9.97,2,8.74,
1525,江申,59160,58,3499868,59.20,59.50,58.90,59.10,-,0.2,59.00,1,59.20,3,9.56,
1526,日馳,310520,216,9586689,31.00,31.35,30.70,30.70,-,0.2,30.70,12,30.75,10,15.05,
1527,鑽全,659539,498,38651575,58.00,58.90,58.00,58.60,+,0.6,58.60,19,58.70,30,6.23,
1528,恩德,255950,111,2420012,9.53,9.53,9.44,9.45,-,0.05,9.44,6,9.45,1,94.50,
1529,樂士,478108,122,6227890,13.20,13.20,12.95,13.00,-,0.2,13.00,52,13.20,2,20.63,
1530,亞崴,43633,30,1348408,30.95,31.00,30.85,30.85,-,0.1,30.85,6,30.90,4,8.94,
1531,高林股,80126,52,1266288,15.85,15.85,15.80,15.80,-,0.1,15.80,3,15.85,7,20.26,
1532,勤美,577373,260,19114144,33.40,33.40,33.00,33.25,+,0.05,33.15,1,33.25,62,8.23,
1533,車王電,143740,119,5449045,37.50,38.15,37.50,38.15,+,0.65,38.10,1,38.15,9,17.18,
1535,中宇,68100,46,2234124,32.95,33.05,32.50,32.95,+,0.05,32.50,30,33.00,2,47.07,
1536,和大,2063396,"1,302",230741456,114.50,115.00,110.00,110.50,-,3.5,110.50,154,111.00,4,24.50,
1537,廣隆,109201,100,18014366,164.50,165.50,164.50,165.50,+,1.0,165.00,4,165.50,2,13.01,
1538,正峰新,37486,28,191974,5.12,5.20,5.12,5.12,-,0.04,5.11,2,5.18,1,0.00,
1539,巨庭,72000,54,1732600,24.10,24.20,24.00,24.00,-,0.15,24.00,8,24.05,3,4.36,
1540,喬福,1248053,599,27487370,21.95,22.10,21.95,22.05,+,0.1,22.05,1,22.10,80,10.45,
1541,錩泰,114000,86,4109750,36.50,36.50,35.75,36.10,-,0.1,35.80,1,36.20,18,23.75,
1558,伸興,61850,63,8430525,136.50,137.00,136.00,136.00,-,0.5,136.00,3,136.50,4,7.77,
1560,中砂,197937,153,11719883,59.00,59.60,58.90,59.00,+,0.2,59.00,10,59.10,9,12.40,
1568,倉佑,117000,54,2315750,19.90,19.90,19.75,19.85,-,0.05,19.80,2,19.90,4,41.35,
1582,信錦,145561,123,11345269,78.10,78.20,77.80,78.20,,0.0,77.90,5,78.20,4,9.97,
1583,程泰,15135,17,861867,57.00,57.10,56.80,56.80,-,0.7,56.70,3,56.90,8,9.79,
1587,吉茂,27000,20,503250,18.55,18.75,18.55,18.60,-,0.1,18.55,17,18.75,8,23.54,
1589,永冠-KY,1363000,974,84188700,62.60,62.70,60.90,60.90,-,1.2,60.90,3,61.30,4,0.00,
1590,亞德客-KY,1553137,"1,344",529232991,339.50,343.00,337.00,339.00,+,2.5,338.50,2,339.00,4,24.21,
1592,英瑞-KY,154022,119,3701528,24.00,24.40,23.90,24.00,-,0.1,23.90,5,24.00,6,0.00,
1598,岱宇,350001,145,16529897,47.30,47.30,47.10,47.30,,0.0,47.25,9,47.30,8,15.93,
1604,聲寶,1213552,435,22411322,18.60,18.60,18.35,18.55,-,0.05,18.50,120,18.55,70,10.42,
1605,華新,11784073,"2,819",165499454,14.10,14.15,14.00,14.05,-,0.05,14.05,175,14.10,920,5.58,
1608,華榮,662585,237,6612399,10.00,10.05,9.95,9.96,-,0.04,9.95,42,9.96,10,0.00,
1609,大亞,5088100,963,56468000,11.20,11.25,11.00,11.05,-,0.1,11.00,709,11.05,20,19.73,
1611,中電,343221,139,3239061,9.47,9.48,9.39,9.47,,0.0,9.47,10,9.48,16,33.82,
1612,宏泰,138337,89,1356068,9.83,9.83,9.78,9.79,-,0.07,9.79,2,9.82,13,19.58,
1614,三洋電,119001,75,3318777,27.90,28.00,27.80,27.80,-,0.1,27.80,2,27.85,10,34.75,
1615,大山,69000,41,1102550,16.10,16.10,15.95,15.95,-,0.2,15.95,13,16.00,21,9.33,
1616,億泰,138000,41,617990,4.49,4.49,4.45,4.49,,0.0,4.49,1,4.50,47,0.00,
1617,榮星,32000,17,422000,13.30,13.30,13.15,13.20,,0.0,13.15,10,13.20,8,9.23,
1618,合機,50798,24,419282,8.26,8.26,8.24,8.25,-,0.03,8.24,9,8.26,13,0.00,
1626,艾美特-KY,307852,122,8584443,27.85,28.70,27.65,27.80,-,0.05,27.80,9,27.85,21,40.29,
1701,中化,764377,288,15014186,19.70,19.75,19.60,19.60,-,0.1,19.60,174,19.65,108,16.90,
1702,南僑,207254,184,11206062,54.20,54.40,53.70,54.00,-,0.1,53.90,27,54.00,4,13.50,
1707,葡萄王,220482,205,44548601,202.00,204.00,201.00,201.50,,0.0,201.50,4,202.00,4,21.08,
1708,東鹼,622882,225,16459531,26.40,26.60,26.35,26.35,+,0.15,26.35,122,26.40,1,17.22,
1709,和益,503241,155,6728677,13.60,13.60,13.30,13.40,-,0.05,13.40,7,13.45,26,19.42,
1710,東聯,1815605,998,42797226,23.65,23.75,23.50,23.50,-,0.1,23.50,400,23.55,1,15.26,
1711,永光,533483,254,9265900,17.35,17.45,17.30,17.40,,0.0,17.35,10,17.40,44,22.60,
1712,興農,1955594,948,36737954,19.00,19.00,18.60,18.70,-,0.3,18.65,183,18.70,18,10.05,
1713,國化,45704,26,826842,18.30,18.30,18.05,18.05,-,0.2,18.05,5,18.10,2,27.35,
1714,和桐,1603038,401,11383550,7.12,7.13,7.08,7.08,-,0.04,7.08,41,7.10,20,25.29,
1717,長興,564670,265,14941181,26.60,26.60,26.40,26.40,-,0.15,26.40,121,26.45,28,16.00,
1718,中纖,1534020,541,14485028,9.46,9.47,9.42,9.44,,0.0,9.44,64,9.45,35,15.73,
1720,生達,199314,138,6734694,33.90,33.95,33.65,33.75,-,0.15,33.70,7,33.80,25,15.77,
1721,三晃,86013,40,794237,9.26,9.26,9.22,9.23,-,0.03,9.23,4,9.25,2,38.46,
1722,台肥,1372639,762,65737228,47.75,48.00,47.75,47.95,+,0.25,47.90,112,47.95,6,19.49,
1723,中碳,216817,154,27901798,129.00,129.50,128.50,128.50,,0.0,128.50,4,129.00,9,18.95,
1724,台硝,39001,20,531563,13.60,13.65,13.60,13.60,-,0.05,13.50,22,13.60,7,17.44,
1725,元禎,24000,19,369550,15.40,15.45,15.35,15.35,-,0.1,15.35,9,15.40,12,12.90,
1726,永記,1000,1,74500,74.50,74.50,74.50,74.50,-,0.3,74.30,2,74.50,1,17.17,
1727,中華化,30112,23,389444,13.00,13.00,12.90,12.90,-,0.05,12.85,10,12.90,4,21.86,
1730,花仙子,241450,172,21288225,88.60,88.80,88.00,88.00,-,0.6,88.00,47,88.20,2,14.62,
1731,美吾華,35000,24,463100,13.25,13.30,13.20,13.20,-,0.1,13.20,71,13.25,5,19.70,
1732,毛寶,10000,9,104000,10.40,10.40,10.40,10.40,,0.0,10.40,10,10.50,10,43.33,
1733,五鼎,439692,296,14039086,32.20,32.20,31.75,31.75,-,0.35,31.75,5,31.80,4,31.75,
1734,杏輝,761444,472,15608755,20.45,20.70,20.30,20.45,+,0.45,20.40,81,20.45,7,511.25,
1735,日勝化,3000,3,48200,16.10,16.10,16.05,16.05,-,0.15,16.05,2,16.10,6,50.16,
1736,喬山,2665105,"2,007",202553323,77.60,77.90,75.20,75.20,-,2.1,75.20,31,75.30,3,37.23,
1737,臺鹽,436093,200,14618759,33.50,33.60,33.45,33.55,+,0.05,33.50,12,33.55,10,14.59,
1760,寶齡富錦,928200,771,89883260,98.70,98.70,96.20,96.20,-,1.4,96.20,18,96.30,1,38.17,
1762,中化生,1678561,"1,102",62652780,36.95,37.85,36.90,37.40,+,0.8,37.35,21,37.40,29,10.69,
1773,勝一,269470,178,22734172,83.90,85.10,83.60,84.00,+,0.4,84.00,3,84.20,2,13.88,
1776,展宇,7000,7,110450,16.00,16.00,15.60,15.85,-,0.15,15.70,2,15.85,4,0.00,
1783,和康生,425050,284,11741000,28.10,28.10,27.40,27.50,-,0.4,27.50,3,27.55,1,34.38,
1786,科妍,1468925,"1,015",109857325,76.00,76.40,74.20,74.30,-,1.4,74.30,78,74.40,6,53.07,
1789,神隆,406740,259,10494459,26.00,26.00,25.65,25.70,-,0.2,25.70,3,25.75,26,52.45,
1802,台玻,1617892,507,19931658,12.40,12.40,12.25,12.30,-,0.1,12.30,37,12.35,11,0.00,
1805,寶徠,3009777,12,30096303,9.85,9.85,9.85,9.85,-,0.03,9.82,2,9.85,3,0.00,
1806,冠軍,175413,88,1214534,6.92,6.96,6.90,6.90,-,0.06,6.90,42,6.94,16,0.00,
1808,潤隆,650350,413,41294164,63.90,64.00,63.20,63.30,-,0.7,63.30,85,63.40,2,15.22,
1809,中釉,1313440,529,15988174,12.25,12.30,12.10,12.20,+,0.05,12.20,14,12.25,17,"1,220.00",
1810,和成,288278,113,2277335,7.92,7.94,7.89,7.89,-,0.04,7.89,3,7.90,2,0.00,
1817,凱撒衛,155141,114,6073248,39.40,39.40,38.90,39.00,-,0.55,39.00,11,39.10,4,11.85,
1902,台紙,230424,138,4337855,18.90,19.00,18.65,18.65,-,0.2,18.65,11,18.80,7,24.54,
1903,士紙,56238,40,1789116,31.85,32.00,31.55,31.70,-,0.65,31.65,4,31.70,8,0.00,
1904,正隆,1770363,890,33652697,19.10,19.10,18.95,19.00,-,0.1,19.00,30,19.05,78,9.50,
1905,華紙,7522319,"1,897",78200079,10.70,10.70,10.25,10.30,-,0.25,10.30,93,10.35,229,23.41,
1906,寶隆,170000,99,2236300,13.20,13.25,13.05,13.05,-,0.15,13.05,7,13.10,3,3.76,
1907,永豐餘,1596325,566,18690200,11.90,11.90,11.65,11.70,-,0.15,11.65,229,11.70,140,13.45,
1909,榮成,3134201,"1,460",47457038,15.35,15.40,15.05,15.10,-,0.25,15.10,37,15.15,65,21.27,
2002,中鋼,13113425,"5,034",327090511,24.90,25.00,24.90,24.90,,0.0,24.90,"1,559",24.95,691,16.38,
2002A,中鋼特,23000,13,1114800,48.40,48.65,48.40,48.65,+,0.15,48.50,2,48.65,10,0.00,
2006,東和鋼鐵,1120956,446,24555532,22.00,22.05,21.85,21.90,-,0.1,21.85,65,21.90,8,23.05,
2007,燁興,112508,56,510432,4.57,4.58,4.51,4.51,-,0.08,4.51,1,4.52,24,0.00,
2008,高興昌,40036,14,494339,12.35,12.35,12.35,12.35,,0.0,12.35,12,12.40,2,0.00,
2009,第一銅,138808,74,1400530,10.10,10.20,10.05,10.05,-,0.1,10.05,79,10.10,10,59.12,
2010,春源,199843,121,2052139,10.30,10.30,10.25,10.25,-,0.05,10.20,171,10.25,3,33.06,
2012,春雨,120011,61,2628637,22.15,22.15,21.70,21.70,-,0.45,21.70,8,21.75,6,11.86,
2013,中鋼構,165577,119,4151625,25.00,25.20,25.00,25.05,+,0.05,25.00,17,25.05,12,43.95,
2014,中鴻,4964915,"1,051",53797425,10.85,10.90,10.80,10.85,+,0.05,10.80,"1,286",10.85,218,6.54,
2015,豐興,308884,222,17714227,57.20,57.50,57.20,57.50,+,0.3,57.40,3,57.50,4,11.34,
2017,官田鋼,265441,124,1950360,7.40,7.40,7.31,7.31,-,0.11,7.31,34,7.34,9,31.78,
2020,美亞,212000,92,3234200,15.30,15.40,15.20,15.25,-,0.05,15.25,19,15.30,28,7.86,
2022,聚亨,683851,330,4525253,6.63,6.65,6.56,6.63,-,0.03,6.62,40,6.63,11,0.00,
2023,燁輝,356148,217,3270746,9.22,9.23,9.17,9.18,-,0.04,9.17,5,9.18,74,0.00,
2024,志聯,99378,27,1029293,10.40,10.40,10.30,10.30,-,0.1,10.30,26,10.35,2,15.85,
2025,千興,722010,32,1189477,1.61,1.65,1.61,1.65,+,0.02,1.65,79,1.67,10,0.00,
2027,大成鋼,4465214,"2,235",209570842,47.10,47.20,46.75,46.80,,0.0,46.80,78,46.85,4,9.67,
2028,威致,44800,21,410780,9.16,9.18,9.16,9.17,+,0.01,9.16,10,9.17,8,7.40,
2029,盛餘,55101,40,1070354,19.50,19.50,19.40,19.40,-,0.05,19.35,12,19.40,9,102.11,
2030,彰源,634557,239,8172856,13.00,13.05,12.80,12.90,-,0.1,12.90,30,12.95,22,8.11,
2031,新光鋼,1204200,892,37572829,31.40,31.40,31.00,31.15,-,0.2,31.15,3,31.20,8,51.92,
2032,新鋼,322508,131,3012724,9.51,9.53,9.27,9.40,-,0.11,9.33,1,9.40,7,62.67,
2033,佳大,44204,19,433652,9.89,9.89,9.80,9.87,+,0.02,9.81,2,9.86,1,98.70,
2034,允強,1136045,536,30415246,27.10,27.10,26.60,26.85,-,0.15,26.85,17,26.95,12,11.28,
2038,海光,236000,87,1724440,7.37,7.37,7.28,7.30,-,0.07,7.28,28,7.30,1,0.00,
2049,上銀,3706710,"3,223",1031251513,272.50,282.00,272.50,278.00,+,7.0,277.50,15,278.00,3,17.42,
2059,川湖,346119,280,112483318,325.50,327.50,322.00,324.00,-,1.5,323.00,2,324.50,2,16.25,
2062,橋椿,204330,138,6650509,32.75,32.80,32.40,32.40,-,0.6,32.40,7,32.45,4,38.57,
2069,運錩,654087,285,16198045,24.80,24.90,24.70,24.80,+,0.05,24.75,25,24.80,22,4.69,
2101,南港,683197,363,25765975,37.95,38.00,37.55,37.60,-,0.2,37.60,15,37.65,8,81.74,
2102,泰豐,808073,269,10142305,12.60,12.65,12.50,12.50,,0.0,12.50,46,12.55,17,0.00,
2103,台橡,915627,473,25078653,27.45,27.45,27.30,27.45,+,0.05,27.35,21,27.50,47,18.30,
2104,國際中橡,1513528,979,57383131,38.00,38.05,37.85,37.95,+,0.05,37.90,6,37.95,16,11.03,
2105,正新,2892474,"1,773",114441128,39.45,39.80,39.40,39.65,+,0.2,39.60,94,39.65,11,38.50,
2106,建大,328038,244,9461240,28.90,28.95,28.75,28.85,-,0.1,28.80,60,28.85,22,31.36,
2107,厚生,1224963,551,23959804,19.45,19.75,19.40,19.75,+,0.35,19.70,5,19.75,11,25.65,
2108,南帝,448619,254,16002558,35.50,35.90,35.40,35.50,-,0.1,35.50,3,35.55,18,10.20,
2109,華豐,35080,33,406712,11.60,12.00,11.45,11.50,,0.0,11.45,5,11.50,19,0.00,
2114,鑫永銓,31000,25,2714600,87.40,87.90,87.40,87.90,+,0.5,87.70,4,87.90,3,14.13,
2115,六暉-KY,24370,27,997770,40.65,41.15,40.65,41.10,+,0.4,40.80,2,41.10,4,14.42,
2201,裕隆,6262317,"2,093",142059235,22.75,22.90,22.50,22.55,X,0.0,22.55,5,22.60,"1,098",35.23,
2204,中華,1791044,884,46660442,26.20,26.20,25.95,25.95,-,0.2,25.95,47,26.00,275,11.85,
2206,三陽工業,1451996,669,30555513,21.30,21.30,20.85,20.90,-,0.3,20.90,32,20.95,31,6.15,
