證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
1464,得力,699337,373,16842420,24.40,24.45,23.85,24.05,-,0.35,24.05,2,24.10,29,24.05,
1465,偉全,28000,11,408800,14.60,14.60,14.60,14.60,,0.0,14.60,2,14.65,1,3.92,
1466,聚隆,33005,17,285483,8.66,8.77,8.62,8.69,+,0.03,8.63,3,8.69,3,0.00,
1467,南緯,240400,98,2240637,9.51,9.51,9.26,9.27,-,0.17,9.27,1,9.31,4,40.30,
1468,昶和,18000,11,181220,10.10,10.10,9.92,10.10,+,0.05,9.92,1,10.10,2,22.44,
1470,大統新創,0,0,0,--,--,--,--,,0.0,20.95,2,22.00,1,29.18,
1471,首利,144584,62,612270,4.22,4.26,4.20,4.25,+,0.03,4.25,1,4.26,9,0.00,
1472,三洋紡,224000,45,7431950,32.90,33.50,32.90,33.50,+,0.2,33.45,9,33.50,12,0.00,
1473,台南,271559,154,7002193,25.80,26.05,25.60,25.70,-,0.1,25.70,4,25.80,7,16.47,
1474,弘裕,27000,16,268700,9.97,9.97,9.94,9.96,+,0.01,9.94,6,9.96,10,17.79,
1475,本盟,1000,1,5130,5.13,5.13,5.13,5.13,X,0.0,5.15,2,5.73,1,0.00,
1476,儒鴻,300373,282,122828311,405.50,411.50,405.50,409.00,+,2.0,408.50,2,410.00,7,25.56,
1477,聚陽,1658250,"1,342",308925000,185.50,188.50,184.00,186.50,+,1.0,186.50,8,187.00,35,23.34,
1503,士電,186747,136,8468712,45.25,45.45,45.25,45.45,X,0.0,45.45,3,45.50,5,14.66,
1504,東元,2666103,941,63313154,23.75,24.00,23.50,23.90,+,0.2,23.90,50,23.95,18,14.31,
1506,正道,75309,43,1175012,15.60,16.00,15.40,16.00,+,0.05,15.55,4,16.00,30,0.00,
1507,永大,13250,14,876200,66.10,66.50,65.60,65.60,-,0.8,65.50,1,65.60,1,59.64,
1512,瑞利,46040,26,272272,6.00,6.14,5.84,5.99,,0.0,5.91,8,6.00,1,0.00,
1513,中興電,676656,166,14227588,21.00,21.10,21.00,21.05,+,0.05,21.00,12,21.05,46,15.04,
1514,亞力,1031840,359,19102205,18.50,18.70,18.40,18.40,-,0.05,18.40,42,18.50,75,15.86,
1515,力山,703200,536,62942517,89.80,90.20,89.20,89.20,+,0.3,89.20,18,89.30,2,13.35,
1516,川飛,56854,31,894564,15.75,16.00,15.50,15.80,+,0.05,15.55,1,15.80,2,40.51,
1517,利奇,155299,59,1495140,9.61,9.66,9.61,9.62,-,0.01,9.62,15,9.64,7,15.52,
1519,華城,1358100,715,36823580,27.75,27.75,26.70,26.85,-,0.75,26.85,54,26.90,10,25.57,
1521,大億,29095,25,1784390,61.00,61.50,61.00,61.50,+,0.5,61.20,1,61.50,2,13.91,
1522,堤維西,1918987,"1,056",54573277,28.90,28.90,28.20,28.35,+,0.05,28.35,10,28.40,1,15.24,
1524,耿鼎,91057,36,899828,9.91,9.91,9.86,9.90,+,0.03,9.88,10,9.90,11,8.68,
1525,江申,127100,108,7736429,61.30,61.80,60.50,60.50,-,0.5,60.40,3,60.50,41,9.79,
1526,日馳,1949991,"1,357",62969257,31.70,32.95,31.70,32.45,+,1.05,32.40,13,32.45,25,15.91,
1527,鑽全,844003,644,49091174,58.60,58.60,57.90,58.00,-,0.7,58.00,9,58.10,23,6.17,
1528,恩德,178205,73,1645835,9.23,9.30,9.17,9.23,-,0.07,9.23,1,9.28,5,92.30,
1529,樂士,169227,112,2400548,13.85,14.60,13.80,14.20,+,0.05,14.20,4,14.40,3,22.54,
1530,亞崴,84842,61,2613538,30.80,30.90,30.75,30.85,+,0.05,30.75,9,30.90,2,8.94,
1531,高林股,206130,65,3223241,15.65,15.70,15.55,15.65,-,0.05,15.65,12,15.70,16,20.06,
1532,勤美,523155,222,17154434,32.90,32.90,32.70,32.70,-,0.2,32.70,121,32.80,11,8.09,
1533,車王電,203165,157,7898201,39.15,39.35,38.55,38.55,,0.0,38.55,7,38.75,1,17.36,
1535,中宇,35238,33,1150485,32.80,32.85,32.50,32.50,+,0.05,32.50,7,32.70,2,46.43,
1536,和大,749823,593,82772030,112.00,112.50,109.50,110.00,-,2.5,110.00,20,110.50,8,24.39,
1537,廣隆,161142,127,27007925,168.00,168.00,167.00,167.50,+,0.5,167.50,33,168.00,55,13.17,
1538,正峰新,26265,17,135186,5.03,5.21,5.03,5.21,-,0.01,5.17,4,5.20,2,0.00,
1539,巨庭,68000,44,1639100,24.10,24.20,24.00,24.10,+,0.1,24.10,4,24.15,1,4.37,
1540,喬福,408327,220,8170798,19.90,20.25,19.80,20.15,+,0.3,20.15,19,20.20,15,9.55,
1541,錩泰,30000,27,1059450,35.10,35.50,35.10,35.30,,0.0,35.30,3,35.40,3,23.22,
1558,伸興,48438,52,6559568,135.00,136.00,135.00,136.00,+,1.0,135.50,4,136.00,16,7.77,
1560,中砂,631138,373,37855518,59.40,60.50,59.10,60.50,+,1.3,60.40,2,60.50,1,12.71,
1568,倉佑,39000,27,773900,19.85,19.90,19.75,19.75,-,0.1,19.75,2,19.80,2,41.15,
1582,信錦,142075,143,11113065,78.30,78.30,78.10,78.30,+,0.1,78.30,2,78.40,4,9.99,
1583,程泰,6000,5,338000,56.40,56.40,56.00,56.00,-,0.4,55.60,1,56.40,3,9.66,
1587,吉茂,95420,27,1776999,18.60,18.70,18.55,18.60,-,0.1,18.60,1,18.70,4,23.54,
1589,永冠-KY,846000,588,51367100,61.60,61.60,60.20,60.30,-,1.3,60.30,29,60.40,2,0.00,
1590,亞德客-KY,1188325,"1,015",403423000,343.50,345.50,336.00,338.00,-,4.0,338.00,24,338.50,1,24.14,
1592,英瑞-KY,289481,183,6557327,22.60,23.00,22.45,22.75,+,0.2,22.50,1,22.75,3,0.00,
1598,岱宇,321657,164,15034385,47.10,47.10,46.45,46.45,-,0.55,46.40,12,46.50,9,15.64,
1604,聲寶,1421054,369,26187375,18.35,18.50,18.30,18.45,+,0.1,18.45,145,18.50,302,10.37,
1605,華新,38210047,"8,361",568664379,14.65,15.05,14.50,14.90,+,0.15,14.90,"1,129",14.95,129,5.91,
1608,華榮,395260,166,3896453,9.87,9.90,9.83,9.88,+,0.01,9.88,1,9.89,1,0.00,
1609,大亞,1408801,362,15851228,11.30,11.35,11.20,11.30,+,0.05,11.25,7,11.30,323,20.18,
1611,中電,214378,74,2021505,9.45,9.46,9.40,9.46,,0.0,9.45,1,9.46,15,33.79,
1612,宏泰,82882,27,815735,9.85,9.87,9.82,9.82,-,0.01,9.82,20,9.84,25,19.64,
1614,三洋電,65649,44,1835789,28.10,28.10,27.85,28.05,+,0.1,28.00,7,28.10,10,35.06,
1615,大山,56000,34,902550,16.20,16.20,16.05,16.05,-,0.1,16.05,2,16.15,6,9.39,
1616,億泰,4416,6,19811,4.46,4.51,4.46,4.51,-,0.01,4.48,3,4.51,31,0.00,
1617,榮星,29000,18,387050,13.30,13.45,13.20,13.35,+,0.15,13.20,8,13.35,6,9.34,
1618,合機,27489,17,226179,8.20,8.25,8.20,8.24,-,0.01,8.24,1,8.25,2,0.00,
1626,艾美特-KY,1923072,968,57051460,28.35,30.20,28.35,29.95,+,1.65,29.95,12,30.00,52,43.41,
1701,中化,292258,173,5489596,18.70,18.85,18.70,18.75,+,0.05,18.75,11,18.80,19,16.16,
1702,南僑,285601,227,15174728,53.50,53.50,53.00,53.10,-,0.4,53.10,4,53.20,5,13.28,
1707,葡萄王,495884,432,98922240,201.50,201.50,198.50,199.50,-,1.0,199.50,66,200.00,51,20.87,
1708,東鹼,107455,52,2830890,26.30,26.40,26.30,26.30,-,0.1,26.30,3,26.35,2,17.19,
1709,和益,149222,90,2013843,13.55,13.55,13.45,13.50,,0.0,13.50,13,13.60,23,19.57,
1710,東聯,1308716,551,31238441,23.95,24.00,23.80,23.95,,0.0,23.90,19,23.95,13,15.55,
1711,永光,257971,113,4445398,17.25,17.30,17.15,17.25,-,0.05,17.25,2,17.30,49,22.40,
1712,興農,612251,261,11487674,18.90,18.90,18.70,18.75,-,0.1,18.75,80,18.80,56,10.08,
1713,國化,25070,7,453756,18.10,18.10,18.10,18.10,,0.0,18.05,9,18.20,3,27.42,
1714,和桐,907356,244,6402254,7.09,7.09,7.04,7.05,-,0.03,7.05,4,7.06,1,25.18,
1717,長興,282736,120,7545202,26.75,26.75,26.60,26.65,+,0.05,26.65,31,26.70,1,16.15,
1718,中纖,3207658,629,30441680,9.48,9.52,9.45,9.48,,0.0,9.48,15,9.49,7,15.80,
1720,生達,381315,194,12909697,33.65,34.10,33.65,33.80,+,0.15,33.75,8,33.90,18,15.79,
1721,三晃,85971,53,798470,9.40,9.40,9.24,9.29,-,0.01,9.29,11,9.34,1,38.71,
1722,台肥,1675588,868,80804458,48.50,48.55,48.05,48.10,-,0.4,48.10,16,48.15,2,19.55,
1723,中碳,125491,125,15917600,127.50,127.50,126.50,127.00,,0.0,126.50,15,127.50,27,18.73,
1724,台硝,34114,19,462944,13.65,13.65,13.50,13.55,-,0.1,13.55,55,13.60,3,17.37,
1725,元禎,139000,64,2169700,15.50,15.80,15.35,15.55,+,0.2,15.50,3,15.65,3,13.07,
1726,永記,10072,11,747671,74.20,74.30,74.20,74.30,,0.0,74.20,10,74.30,1,17.12,
1727,中華化,14225,10,184041,12.90,12.95,12.90,12.95,,0.0,12.95,5,13.00,9,21.95,
1730,花仙子,255243,204,22675250,88.80,89.20,88.60,88.60,+,0.2,88.60,5,88.70,4,14.72,
1731,美吾華,65051,33,858623,13.25,13.25,13.15,13.20,-,0.1,13.15,87,13.25,2,19.70,
1732,毛寶,12357,8,128762,10.40,10.45,10.40,10.45,,0.0,10.45,1,10.50,11,43.54,
1733,五鼎,552829,341,17090549,30.90,31.15,30.80,30.80,-,0.3,30.80,5,30.85,7,30.80,
1734,杏輝,247059,183,5085253,20.70,20.70,20.45,20.60,+,0.2,20.55,3,20.60,5,515.00,
1735,日勝化,13000,7,207650,15.95,16.10,15.95,16.10,,0.0,15.90,3,16.15,1,50.31,
1736,喬山,5655468,"3,810",458836439,80.80,83.60,79.50,79.80,-,0.2,79.70,11,79.80,28,39.50,
1737,臺鹽,833885,311,28222604,33.55,34.00,33.55,33.95,+,0.35,33.95,24,34.00,84,14.76,
1760,寶齡富錦,1070101,853,101577496,95.90,96.50,94.20,94.50,-,1.4,94.50,1,94.60,14,37.50,
1762,中化生,2274502,"1,467",81501345,35.90,36.70,35.00,35.00,-,0.35,34.90,4,35.00,1,10.00,
1773,勝一,22145,33,1837387,82.70,83.50,82.70,82.90,+,0.2,82.90,1,83.50,6,13.70,
1776,展宇,4000,4,63450,15.70,16.05,15.70,16.05,+,0.2,15.80,4,16.10,1,0.00,
1783,和康生,313000,225,8102600,26.30,26.40,25.55,25.80,-,0.4,25.80,5,25.85,1,32.25,
1786,科妍,507905,372,37588144,74.80,74.80,73.50,73.60,-,0.4,73.60,2,73.70,1,52.57,
1789,神隆,373124,259,9318470,25.20,25.20,24.85,24.85,-,0.35,24.85,8,24.90,10,50.71,
1802,台玻,1083578,516,13283127,12.30,12.30,12.20,12.30,,0.0,12.25,23,12.30,80,0.00,
1805,寶徠,15005,13,146549,9.65,9.94,9.65,9.93,+,0.04,9.70,6,9.93,29,0.00,
1806,冠軍,117851,48,816788,6.98,6.98,6.92,6.92,-,0.05,6.92,24,6.96,3,0.00,
1808,潤隆,383750,249,24310498,63.30,63.60,63.10,63.40,,0.0,63.40,6,63.60,9,15.24,
1809,中釉,2457953,784,30313625,12.25,12.50,12.10,12.25,,0.0,12.20,60,12.25,1,"1,225.00",
1810,和成,20000,12,154060,7.71,7.71,7.70,7.71,,0.0,7.70,1,7.73,3,0.00,
1817,凱撒衛,73085,56,2874799,39.30,39.45,39.30,39.30,+,0.05,39.30,23,39.35,12,11.95,
1902,台紙,207653,76,3944137,19.10,19.10,18.90,19.00,-,0.05,18.90,30,19.05,12,25.00,
1903,士紙,13000,8,414400,31.65,32.00,31.65,32.00,+,0.05,31.80,16,31.95,1,0.00,
1904,正隆,1277630,589,24223520,19.00,19.10,18.90,18.95,-,0.05,18.90,308,18.95,10,9.48,
1905,華紙,1090491,378,11181603,10.30,10.30,10.20,10.30,+,0.05,10.25,93,10.30,6,23.41,
1906,寶隆,150000,62,1950650,13.00,13.05,12.95,13.00,,0.0,12.95,34,13.05,15,3.75,
1907,永豐餘,880290,322,10211211,11.65,11.65,11.55,11.60,-,0.05,11.60,4,11.65,84,13.33,
1909,榮成,1885979,812,28984971,15.25,15.45,15.25,15.35,+,0.1,15.35,14,15.40,14,21.62,
2002,中鋼,9175456,"3,079",221853559,24.15,24.25,24.10,24.15,-,0.05,24.15,696,24.20,40,15.89,
2002A,中鋼特,18100,17,872510,48.20,48.30,48.20,48.20,+,0.2,48.15,4,48.20,3,0.00,
2006,東和鋼鐵,986170,397,21462010,21.65,21.85,21.65,21.80,+,0.2,21.75,20,21.80,12,22.95,
2007,燁興,91914,131,412107,4.51,4.53,4.45,4.45,-,0.06,4.45,2,4.53,4,0.00,
2008,高興昌,1747,3,21500,12.35,12.35,12.35,12.35,,0.0,12.35,52,12.40,5,0.00,
2009,第一銅,198033,69,2019238,10.20,10.25,10.10,10.25,,0.0,10.20,6,10.25,41,60.29,
2010,春源,395866,146,4043231,10.15,10.30,10.15,10.25,+,0.1,10.20,34,10.25,24,33.06,
2012,春雨,31090,17,676880,21.75,22.00,21.70,22.00,+,0.2,21.75,3,22.15,1,12.02,
2013,中鋼構,152500,93,3784475,24.90,24.90,24.75,24.75,-,0.05,24.70,28,24.75,1,43.42,
2014,中鴻,1711023,644,18414868,10.75,10.85,10.70,10.70,-,0.05,10.70,359,10.75,155,6.45,
2015,豐興,114456,94,6582010,57.60,57.70,57.30,57.70,,0.0,57.50,4,57.70,18,11.38,
2017,官田鋼,200981,98,1434921,7.18,7.18,7.13,7.13,-,0.05,7.13,14,7.16,2,31.00,
2020,美亞,119366,69,1819862,15.25,15.35,15.20,15.30,+,0.1,15.25,24,15.30,32,7.89,
2022,聚亨,377204,124,2495534,6.56,6.65,6.56,6.65,+,0.06,6.64,2,6.65,16,0.00,
2023,燁輝,409566,174,3745659,9.15,9.18,9.11,9.12,-,0.03,9.12,2,9.13,1,0.00,
2024,志聯,42001,20,430060,10.30,10.30,10.20,10.30,,0.0,10.20,11,10.30,10,15.85,
2025,千興,25002,5,41002,1.65,1.65,1.60,1.60,-,0.03,1.60,25,1.65,5,0.00,
2027,大成鋼,4636914,"2,163",215793646,46.20,46.80,46.15,46.50,+,0.5,46.50,537,46.55,34,9.61,
2028,威致,43976,23,403799,9.20,9.20,9.17,9.17,-,0.03,9.17,6,9.19,6,7.40,
2029,盛餘,115280,68,2266106,19.85,19.85,19.50,19.75,+,0.35,19.75,3,19.80,5,103.95,
2030,彰源,320001,125,4096662,12.75,12.90,12.75,12.75,+,0.05,12.75,62,12.80,31,8.02,
2031,新光鋼,1974558,"1,035",62253385,31.50,31.60,31.40,31.50,+,0.4,31.50,4,31.60,122,52.50,
2032,新鋼,111000,54,1026370,9.25,9.40,9.18,9.19,-,0.06,9.17,3,9.19,6,61.27,
2033,佳大,72903,38,711849,9.82,9.84,9.70,9.80,-,0.07,9.74,5,9.80,2,98.00,
2034,允強,374494,176,9868188,26.35,26.40,26.25,26.40,+,0.35,26.30,49,26.40,24,11.09,
2038,海光,43000,26,312830,7.24,7.34,7.24,7.25,+,0.02,7.23,4,7.29,1,0.00,
2049,上銀,796757,727,220935314,278.50,278.50,276.00,278.50,+,2.0,278.50,3,279.00,22,17.45,
2059,川湖,316470,294,103157630,325.00,329.00,323.00,329.00,+,4.0,327.50,2,329.00,13,16.50,
2062,橋椿,62000,50,1995150,32.25,32.40,32.05,32.20,-,0.05,32.15,3,32.20,6,48.06,
2069,運錩,293254,158,6350974,21.70,21.80,21.60,21.65,-,0.05,21.65,2,21.70,15,4.09,
2101,南港,612052,314,23164601,37.50,38.05,37.50,37.95,+,0.25,37.95,6,38.00,25,82.50,
2102,泰豐,1168461,374,14347650,12.35,12.40,12.20,12.20,-,0.15,12.20,83,12.25,14,0.00,
2103,台橡,645145,328,17587299,27.35,27.35,27.20,27.30,-,0.05,27.30,6,27.35,4,18.20,
2104,國際中橡,2628652,"1,551",102720202,39.30,39.40,38.80,39.05,-,0.15,39.00,33,39.05,21,11.35,
2105,正新,3012937,"1,452",120540930,40.20,40.20,39.95,40.00,-,0.2,40.00,82,40.05,3,38.84,
2106,建大,169779,126,4928621,29.10,29.10,28.95,29.00,-,0.1,29.00,52,29.10,35,31.52,
2107,厚生,964759,437,18510192,19.35,19.40,19.05,19.15,-,0.25,19.15,9,19.20,6,24.87,
2108,南帝,205675,164,7277072,35.35,35.50,35.30,35.30,-,0.15,35.30,61,35.35,3,10.14,
2109,華豐,48523,35,559217,11.40,11.85,11.40,11.75,+,0.35,11.65,1,11.80,19,0.00,
2114,鑫永銓,28040,23,2502596,89.10,89.40,89.10,89.20,+,0.2,89.20,3,89.50,11,14.34,
2115,六暉-KY,12000,12,498150,41.40,41.60,41.40,41.60,+,0.2,41.50,1,41.90,2,14.60,
2201,裕隆,17261559,"5,563",419567507,23.90,24.85,23.70,24.45,+,0.55,24.45,32,24.50,151,38.20,
2204,中華,1035243,436,26810840,26.00,26.00,25.80,25.90,,0.0,25.90,29,25.95,6,11.83,
2206,三陽工業,468975,248,9874118,21.15,21.15,21.00,21.00,-,0.15,21.00,108,21.05,25,6.18,
2207,和泰車,344747,308,156284246,450.00,460.50,446.00,459.50,+,7.5,458.50,1,459.50,3,25.56,
