證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
4930,燦星網,32521,25,386296,11.90,12.05,11.70,11.85,+,0.1,11.75,20,11.85,13,0.00,
4934,太極,2044001,496,8995674,4.40,4.46,4.31,4.38,+,0.01,4.37,112,4.38,63,0.00,
4935,茂林-KY,1276397,781,78706154,62.10,62.10,60.50,62.00,+,0.6,61.90,6,62.00,27,37.13,
4938,和碩,22393423,"7,931",1161875377,51.70,52.30,50.90,50.90,X,0.0,50.90,230,51.00,71,12.82,
4942,嘉彰,825945,508,32769965,40.30,40.40,39.30,39.60,-,0.5,39.55,15,39.60,9,7.36,
4943,康控-KY,3388674,"2,688",506030948,147.00,152.00,145.00,150.00,+,3.0,149.50,55,150.00,2,22.29,
4952,凌通,128001,75,4373834,34.45,34.45,34.05,34.20,-,0.25,34.20,15,34.30,2,13.96,
4956,光鋐,481001,180,7396866,15.20,15.65,15.00,15.65,+,0.6,15.60,27,15.65,8,0.00,
4958,臻鼎-KY,14577896,"7,405",1686313144,115.00,118.50,113.50,114.00,+,2.0,114.00,264,114.50,12,10.87,
4960,誠美材,2254886,653,23677228,10.00,10.80,10.00,10.70,+,0.7,10.70,55,10.75,8,0.00,
4961,天鈺,386431,260,15324826,39.40,40.20,39.25,39.90,+,0.5,39.85,2,39.90,5,18.73,
4967,十銓,335006,202,9638120,29.00,29.05,28.65,28.65,-,0.25,28.65,23,28.70,3,11.24,
4968,立積,9222544,"5,862",1107776412,120.50,124.50,115.00,124.00,+,5.0,123.50,44,124.00,43,57.67,
4976,佳凌,351684,245,11585237,32.75,33.30,32.70,32.95,+,0.15,32.95,6,33.05,1,137.29,
4977,眾達-KY,280093,211,23783623,85.60,85.60,84.40,84.80,-,0.2,84.80,5,84.90,1,22.92,
4989,榮科,101000,58,2342400,23.30,23.40,23.10,23.20,-,0.1,23.20,1,23.25,1,16.93,
4994,傳奇,1390843,"1,118",133811571,93.50,97.80,93.50,97.50,+,4.4,97.50,5,97.60,6,0.00,
4999,鑫禾,51001,35,2246894,44.05,44.15,44.00,44.05,,0.0,44.05,2,44.15,21,7.22,
5007,三星,4626676,108,231701459,53.10,53.10,52.50,53.00,,0.0,53.00,4,53.10,11,14.60,
5203,訊連,1221380,"1,002",104852400,83.00,88.30,83.00,85.50,+,4.2,85.40,8,85.50,1,24.36,
5215,科嘉-KY,5131409,"3,494",271092411,52.20,54.50,50.70,53.30,+,1.5,53.30,7,53.40,1,13.29,
5225,東科-KY,242797,145,10581518,43.40,44.00,43.00,44.00,+,0.7,43.95,5,44.00,17,7.69,
5234,達興材料,510000,439,49655600,98.10,98.20,96.60,97.80,,0.0,97.50,6,97.80,2,14.91,
5243,乙盛-KY,918120,566,36486376,39.40,40.15,39.35,39.50,+,0.15,39.50,5,39.70,21,16.19,
5258,虹堡,994531,639,25684902,25.25,26.30,25.20,25.90,+,0.5,25.90,12,25.95,10,0.00,
5259,清惠,545191,268,12621141,24.95,24.95,21.00,21.00,-,1.7,21.00,86,21.50,3,0.00,
5264,鎧勝-KY,5301655,"3,043",269958291,51.70,52.40,50.30,51.50,-,0.1,51.40,15,51.50,24,0.00,
5269,祥碩,455110,429,240466180,521.00,535.00,516.00,535.00,+,10.0,531.00,7,535.00,12,29.72,
5283,禾聯碩,250440,228,23800085,93.40,95.70,93.40,95.20,+,1.8,95.20,1,95.30,1,6.72,
5284,jpp-KY,15000,5,864800,57.80,57.80,57.50,57.50,-,0.3,57.60,3,58.20,1,15.42,
5285,界霖,376000,52,25124200,66.10,67.50,66.10,66.80,+,0.3,66.60,4,66.90,2,16.45,
5288,豐祥-KY,170000,121,22639500,133.00,134.50,131.00,134.00,+,1.0,134.00,13,134.50,13,14.46,
5305,敦南,816754,445,25899161,31.75,31.90,31.60,31.75,-,0.1,31.70,18,31.75,62,10.69,
5388,中磊,4054794,"2,742",303071350,74.90,75.90,74.00,74.20,+,0.2,74.20,44,74.40,4,21.82,
5434,崇越,394774,314,32775616,83.40,83.70,82.90,82.90,-,0.5,82.90,11,83.00,6,9.87,
5469,瀚宇博,23746222,"10,725",894638736,38.20,38.65,36.10,37.60,X,0.0,37.60,168,37.65,32,9.42,
5471,松翰,130031,84,4045862,31.60,31.60,31.00,31.15,-,0.1,31.05,9,31.20,2,14.76,
5484,慧友,315127,243,1767276,5.35,5.86,5.35,5.81,+,0.18,5.81,3,5.82,11,0.00,
5515,建國,123004,42,1231094,10.05,10.05,10.00,10.00,-,0.05,10.00,11,10.05,55,15.15,
5519,隆大,524121,238,8731364,16.75,16.75,16.60,16.65,-,0.1,16.65,6,16.70,7,6.01,
5521,工信,219008,71,1554096,7.07,7.13,7.07,7.10,+,0.03,7.10,19,7.11,8,0.00,
5522,遠雄,636400,412,24184490,38.10,38.15,37.85,38.15,+,0.05,38.00,1,38.15,3,13.77,
5525,順天,118463,86,3308790,27.85,28.05,27.85,27.95,+,0.05,27.95,32,28.00,8,5.80,
5531,鄉林,397159,134,3842202,9.67,9.73,9.65,9.65,-,0.07,9.64,31,9.65,15,0.00,
5533,皇鼎,96987,29,1529193,15.70,15.90,15.70,15.90,+,0.25,15.75,6,15.90,2,25.65,
5534,長虹,638886,562,57073803,89.30,89.50,88.70,89.50,+,0.3,89.40,7,89.50,132,10.77,
5538,東明-KY,1000,1,34050,34.05,34.05,34.05,34.05,-,0.1,33.20,1,34.05,2,12.12,
5607,遠雄港,293300,115,5939660,20.35,20.35,20.20,20.20,-,0.15,20.20,2,20.25,10,15.42,
5608,四維航,272399,60,2535847,9.30,9.33,9.28,9.30,-,0.04,9.30,14,9.32,8,0.00,
5706,鳳凰,35530,27,1282739,36.00,36.60,35.95,36.60,+,0.6,36.15,1,36.40,4,12.53,
5871,中租-KY,4541683,"2,646",599189984,132.50,133.50,130.50,131.50,X,0.0,131.50,214,132.00,19,12.19,
5876,上海商銀,14238212,"4,716",721009226,51.40,51.40,49.95,51.40,,0.0,51.00,3,51.40,411,14.64,
5880,合庫金,18531810,"4,671",390602945,21.10,21.20,21.00,21.00,-,0.1,21.00,774,21.05,101,16.67,
5906,台南-KY,38205,13,501495,13.10,13.20,13.10,13.15,+,0.05,13.10,10,13.15,2,23.48,
5907,大洋-KY,292200,215,9864539,33.50,33.95,33.30,33.95,+,0.55,33.90,3,33.95,4,12.00,
6005,群益證,2378553,462,22613950,9.53,9.54,9.49,9.49,-,0.04,9.49,124,9.52,45,18.25,
6024,群益期,68234,63,2989596,43.90,43.90,43.75,43.80,+,0.05,43.75,72,43.85,1,13.19,
6108,競國,542050,313,14374404,26.40,26.75,26.20,26.75,+,0.2,26.70,10,26.80,10,6.97,
6112,聚碩,67600,51,2243498,33.30,33.30,33.05,33.20,+,0.15,33.15,9,33.20,16,11.94,
6115,鎰勝,41151,41,1705192,41.50,41.50,41.35,41.35,-,0.15,41.35,5,41.50,3,13.13,
6116,彩晶,11829056,"2,874",78251844,6.62,6.68,6.56,6.64,+,0.03,6.64,13,6.65,2,60.36,
6117,迎廣,27000,12,397000,14.70,14.80,14.70,14.70,,0.0,14.70,9,14.80,1,0.00,
6120,達運,772546,418,14010332,18.25,18.25,18.00,18.10,-,0.05,18.10,29,18.20,48,603.33,
6128,上福,108341,83,3502530,32.60,32.60,32.10,32.10,-,0.5,32.10,4,32.15,5,38.21,
6131,悠克,16088,9,29117,1.81,1.81,1.81,1.81,+,0.05,1.74,5,1.77,17,0.00,
6133,金橋,72214,32,608724,8.45,8.49,8.40,8.49,-,0.05,8.42,2,8.49,4,29.28,
6136,富爾特,79088,67,1572396,19.85,20.00,19.85,19.85,,0.0,19.85,1,19.95,13,27.96,
6139,亞翔,114000,71,3219800,28.40,28.40,28.15,28.20,-,0.1,28.20,10,28.35,1,13.12,
6141,柏承,500000,220,9249150,18.40,18.70,18.35,18.50,+,0.1,18.45,8,18.50,8,0.00,
6142,友勁,226742,75,1952119,8.65,8.65,8.55,8.62,,0.0,8.58,16,8.62,32,0.00,
6152,百一,187001,67,1166696,6.33,6.33,6.20,6.25,-,0.04,6.21,6,6.26,8,0.00,
6153,嘉聯益,48513969,"17,159",1596188076,32.60,34.20,32.60,32.60,X,0.0,--,0,32.60,176,16.22,
6155,鈞寶,234460,175,4933810,21.40,21.40,20.95,21.10,-,0.25,21.05,3,21.10,1,11.47,
6164,華興,91265,59,674418,7.40,7.45,7.35,7.44,+,0.01,7.40,6,7.45,15,43.76,
6165,捷泰,23004,10,179580,7.71,7.82,7.71,7.81,-,0.01,7.72,1,7.82,3,0.00,
6166,凌華,1599307,"1,114",78437893,49.40,49.75,48.35,48.95,+,0.45,48.90,4,48.95,1,31.99,
6168,宏齊,352850,201,5344181,15.20,15.30,15.05,15.15,-,0.05,15.15,6,15.20,1,12.84,
6172,互億,109394,73,1689887,15.50,15.60,15.30,15.50,+,0.15,15.45,5,15.50,5,32.29,
6176,瑞儀,2537884,"1,814",314277232,124.50,125.50,123.00,123.00,-,1.0,123.00,188,123.50,6,8.98,
6177,達麗,330369,192,9856577,29.90,29.90,29.75,29.90,,0.0,29.85,13,29.90,3,10.95,
6183,關貿,218448,126,7599367,35.10,35.10,34.70,34.85,-,0.15,34.75,4,34.85,2,20.14,
6184,大豐電,14719,14,523509,35.60,35.60,35.55,35.55,,0.0,35.55,52,35.65,2,13.83,
6189,豐藝,216616,131,7112415,33.00,33.00,32.70,32.80,-,0.2,32.75,29,32.80,5,10.61,
6191,精成科,11278721,"4,511",195585834,17.60,17.75,17.05,17.05,-,1.05,17.05,217,17.10,34,13.43,
6192,巨路,616607,451,53512312,86.30,87.80,85.50,87.80,+,1.7,87.50,3,87.90,4,11.21,
6196,帆宣,483250,184,25196124,52.00,52.80,51.60,52.30,+,0.2,52.20,6,52.30,2,13.24,
6197,佳必琪,271075,188,8233964,30.15,30.50,30.15,30.40,+,0.3,30.40,8,30.45,1,12.11,
6201,亞弘電,89102,60,3296124,37.00,37.10,36.85,37.00,,0.0,37.00,11,37.05,1,11.38,
6202,盛群,1091232,790,76637216,70.00,70.90,70.00,70.00,,0.0,69.90,15,70.00,9,16.09,
6205,詮欣,39000,21,1011700,25.90,26.00,25.85,26.00,+,0.2,25.85,5,26.10,1,11.76,
6206,飛捷,38293,37,2895368,75.60,76.10,75.20,76.10,+,0.5,75.90,1,76.40,10,13.03,
6209,今國光,686052,439,20602170,29.90,30.30,29.65,30.25,+,0.4,30.20,2,30.25,1,0.00,
6213,聯茂,14607716,"7,801",1959011434,127.00,137.50,126.00,137.50,+,12.5,137.50,"1,504",--,0,20.77,
6214,精誠,539572,360,39496322,72.70,73.60,72.60,73.60,+,1.0,73.50,2,73.60,8,16.43,
6215,和椿,200000,87,3239850,16.20,16.30,16.10,16.20,+,0.05,16.15,10,16.20,1,27.00,
6216,居易,51045,45,1483001,29.05,29.10,29.00,29.00,-,0.05,29.00,8,29.05,3,14.08,
6224,聚鼎,335080,244,21743048,64.70,65.50,64.30,65.10,+,0.8,65.10,5,65.30,5,16.69,
6225,天瀚,1000,1,2890,2.89,2.89,2.89,2.89,X,0.0,2.89,11,2.96,2,0.00,
6226,光鼎,143130,41,1088828,7.60,7.65,7.54,7.63,-,0.01,7.55,8,7.63,13,0.00,
6230,超眾,2835170,"2,146",690796650,241.00,246.50,238.00,246.00,+,10.0,245.50,16,246.00,34,30.18,
6235,華孚,1023700,250,13436290,12.95,13.50,12.70,13.25,+,0.3,13.20,1,13.25,1,11.83,
6239,力成,6607560,"3,275",563345622,86.40,86.40,84.30,85.60,+,0.9,85.50,6,85.60,67,11.09,
6243,迅杰,101339,47,1101944,10.90,10.95,10.75,10.95,+,0.05,10.90,13,10.95,10,0.00,
6251,定穎,1810484,568,18064606,9.85,10.10,9.85,10.00,+,0.17,10.00,67,10.05,134,0.00,
6257,矽格,1078000,516,31379349,29.30,29.30,29.00,29.10,,0.0,29.10,41,29.15,12,9.90,
6269,台郡,25582437,"14,266",2407237405,91.00,95.70,91.00,95.70,+,8.7,95.70,"2,900",--,0,11.93,
6271,同欣電,2888833,"1,999",371949457,126.00,131.00,125.00,129.00,+,4.0,129.00,16,129.50,10,22.01,
6277,宏正,104608,92,8901726,84.80,85.40,84.80,85.20,+,0.4,85.10,7,85.30,2,6.75,
6278,台表科,7908455,"4,858",606624568,77.00,77.70,75.40,77.10,+,0.1,77.10,2,77.20,44,19.77,
6281,全國電,14007,11,902763,64.30,64.50,64.30,64.50,+,0.2,64.40,2,64.90,2,18.43,
6282,康舒,6126700,"2,733",136793558,22.50,22.70,22.05,22.70,+,0.2,22.65,27,22.70,102,9.91,
6283,淳安,64427,52,2254916,35.00,35.10,34.90,34.90,+,0.1,34.90,2,35.00,21,116.33,
6285,啟碁,1436708,"1,078",112098612,78.10,78.50,77.50,78.30,+,0.7,78.30,4,78.40,10,16.08,
6288,聯嘉,2871836,"1,400",62483307,21.80,22.35,21.25,21.75,-,0.2,21.75,3,21.80,16,24.17,
6289,華上,37000,7,20830,0.56,0.57,0.56,0.57,-,0.01,0.56,5,0.57,8,2.28,
6405,悅城,8000,6,112000,14.00,14.00,14.00,14.00,,0.0,13.90,3,14.05,2,0.00,
6409,旭隼,40698,44,27452962,680.00,680.00,672.00,672.00,,0.0,672.00,2,677.00,8,27.91,
6412,群電,496998,296,27908888,56.10,56.80,55.80,56.20,+,0.1,56.10,22,56.20,7,18.55,
6414,樺漢,351415,312,76412630,214.00,220.50,214.00,220.00,+,6.0,219.50,4,220.00,1,17.87,
6415,矽力-KY,1392408,"1,302",883173040,606.00,658.00,600.00,635.00,+,35.0,633.00,2,635.00,5,32.18,
6416,瑞祺電通,106110,84,8160714,77.40,77.40,76.60,77.00,-,0.4,77.00,2,77.30,2,14.75,
6431,光麗-KY,73000,61,1933750,26.30,26.85,26.30,26.30,-,0.05,26.30,1,26.50,6,0.00,
6442,光聖,8000,8,293250,36.55,36.90,36.55,36.70,-,0.05,36.55,2,36.70,1,12.61,
6443,元晶,717351,281,6328148,8.85,8.91,8.77,8.82,-,0.1,8.82,9,8.83,12,0.00,
6449,鈺邦,450304,339,14262560,31.50,32.35,30.65,31.85,+,0.45,31.85,3,31.95,11,22.91,
6451,訊芯-KY,481200,376,52862900,109.00,111.50,108.00,111.00,+,2.0,111.00,3,111.50,29,27.01,
6452,康友-KY,515600,326,118815299,229.50,233.50,227.00,232.50,+,3.0,232.00,1,232.50,14,15.92,
6456,GIS-KY,11972896,"7,703",1363745936,109.50,116.50,108.50,116.00,+,7.5,115.50,158,116.00,207,9.63,
6464,台數科,73049,45,8046439,110.50,111.00,109.50,110.00,,0.0,109.50,4,110.00,2,21.24,
6477,安集,162015,98,3527325,22.00,22.00,21.60,21.60,-,0.15,21.60,18,21.70,6,8.21,
6504,南六,43250,44,6474250,149.50,150.50,149.00,150.00,+,0.5,150.00,3,150.50,5,17.90,
6505,台塑化,2932376,"1,850",311760732,107.00,107.00,106.00,106.00,-,1.0,106.00,166,106.50,135,19.78,
6525,捷敏-KY,163880,153,10453996,63.80,64.10,63.60,63.90,+,0.1,63.90,7,64.00,6,9.38,
6531,愛普,26101,24,1049804,40.45,40.90,40.10,40.15,+,0.05,40.15,3,40.40,1,0.00,
6533,晶心科,878762,683,116893084,132.50,134.50,131.50,132.00,+,0.5,132.00,18,132.50,4,143.48,
6541,泰福-KY,138110,122,9935131,71.70,72.40,71.40,72.00,,0.0,72.00,44,72.30,5,0.00,
6552,易華電,1862550,"1,292",192383750,103.00,104.50,102.00,104.00,+,1.0,104.00,36,104.50,101,31.90,
6558,興能高,2151820,"1,526",147063831,68.20,69.50,67.20,68.70,-,0.5,68.70,11,68.80,9,35.97,
6573,虹揚-KY,6000,6,148800,24.75,24.85,24.75,24.85,-,0.05,24.85,11,25.00,1,92.04,
6579,研揚,29230,27,2442005,83.70,83.70,83.40,83.50,-,0.2,83.50,1,83.90,1,17.96,
6581,鋼聯,34048,28,3275036,96.20,96.60,96.00,96.60,+,0.4,96.20,4,96.60,1,16.24,
6582,申豐,17168,18,898302,52.00,52.90,52.00,52.00,,0.0,51.90,1,52.50,3,11.76,
6591,動力-KY,346100,283,15739670,44.50,46.05,44.50,45.30,+,0.4,45.30,12,45.60,1,23.11,
6605,帝寶,156020,116,11269854,72.80,72.80,72.00,72.00,-,0.3,72.10,3,72.30,3,11.80,
6625,必應,8560,20,426119,49.85,49.85,49.60,49.85,+,0.35,49.70,4,49.90,1,14.00,
6641,基士德-KY,11000,8,715700,65.20,65.30,65.00,65.30,-,0.2,65.30,4,65.40,4,10.40,
6655,科定,11000,9,484300,44.05,44.05,43.95,43.95,-,0.1,43.80,1,44.00,4,14.04,
6666,羅麗芬-KY,164630,151,31605220,191.50,194.00,188.50,193.50,+,3.0,193.00,17,193.50,1,19.33,
6668,中揚光,248150,184,17153865,68.80,69.80,68.50,68.90,+,0.1,68.90,2,69.00,2,33.61,
6669,緯穎,1249173,"1,170",473845586,383.00,385.00,374.50,382.00,+,1.0,381.50,2,382.00,8,11.95,
6670,復盛應用,1070425,917,195761832,180.00,185.00,178.50,183.50,+,3.0,183.50,7,184.00,8,11.59,
6671,三能-KY,90000,77,3737850,42.20,44.60,40.75,41.50,,0.0,40.75,4,41.50,9,14.12,
6672,騰輝電子-KY,585008,479,50876092,84.90,88.00,84.90,87.10,+,2.0,87.10,2,87.70,2,13.89,
6674,鋐寶科技,231090,171,8073118,34.15,36.10,34.05,34.70,+,0.65,34.70,1,34.85,1,12.57,
8011,台通,171151,112,2816178,16.45,16.55,16.40,16.50,+,0.1,16.40,47,16.50,5,0.00,
8016,矽創,4176339,"2,971",575502289,141.50,142.50,135.00,136.50,-,2.5,136.50,45,137.00,50,17.98,
8021,尖點,81641,80,1560089,19.10,19.20,19.05,19.10,-,0.1,19.05,29,19.15,1,12.17,
8028,昇陽半導體,13386764,"8,329",937514451,69.00,71.50,68.20,70.90,+,3.2,70.90,118,71.00,108,35.45,
8033,雷虎,1761173,634,18732050,11.20,11.20,10.40,10.80,-,0.3,10.75,212,10.80,11,0.00,
8039,台虹,17773702,"9,605",857147917,47.55,49.20,47.45,48.50,+,1.75,48.45,7,48.50,9,14.65,
8046,南電,4656385,"2,603",195934455,42.20,42.50,41.35,42.50,+,0.5,42.45,10,42.50,63,0.00,
8070,長華,66129,54,10483946,159.00,159.50,157.00,158.50,-,0.5,158.00,8,159.00,7,9.43,
8072,陞泰,11100,11,225329,20.30,20.30,20.30,20.30,,0.0,20.30,2,20.40,3,0.00,
8081,致新,1271848,935,126294922,98.60,99.80,98.10,99.80,+,1.3,99.80,12,99.90,27,14.92,
8101,華冠,116118,31,321234,2.82,2.82,2.75,2.79,-,0.01,2.75,16,2.79,7,0.00,
8103,瀚荃,75000,45,1848900,24.75,24.75,24.55,24.70,,0.0,24.65,13,24.70,7,9.46,
8104,錸寶,480841,381,28669001,59.10,60.40,58.00,59.90,+,0.8,59.80,20,60.00,1,11.91,
8105,凌巨,2939224,981,35339788,12.10,12.20,11.85,12.05,-,0.15,12.05,74,12.10,7,0.00,
8110,華東,743848,274,7721767,10.55,10.55,10.30,10.40,-,0.1,10.40,19,10.45,20,22.13,
8112,至上,1449027,911,40526664,27.90,28.20,27.70,28.20,+,0.5,28.15,5,28.20,19,7.81,
8114,振樺電,507916,378,58359756,114.00,116.00,114.00,116.00,+,2.5,115.50,27,116.00,15,12.37,
8131,福懋科,537500,368,17945699,33.65,33.65,33.25,33.25,-,0.4,33.25,13,33.30,1,10.56,
8150,南茂,11232605,"4,645",323694301,28.30,29.20,28.30,28.65,+,0.45,28.60,62,28.65,29,16.37,
8163,達方,825604,589,34401069,41.70,42.00,41.55,41.75,+,0.05,41.70,4,41.75,6,7.42,
8201,無敵,51000,25,646900,12.70,12.70,12.65,12.65,-,0.1,12.65,7,12.80,3,0.00,
8210,勤誠,645689,528,40632232,61.30,64.00,61.00,64.00,+,2.8,63.80,2,64.00,6,9.89,
8213,志超,3048620,"1,064",123885498,40.80,40.85,40.25,40.65,+,0.15,40.60,26,40.65,12,9.01,
8215,明基材,974000,513,23301700,23.85,24.15,23.75,24.10,+,0.25,24.00,17,24.10,30,26.78,
8222,寶一,73100,43,1466450,20.15,20.20,20.00,20.20,-,0.05,20.15,5,20.20,5,25.57,
8249,菱光,46000,27,1008150,21.60,22.10,21.60,21.85,+,0.25,21.75,2,21.80,3,11.56,
8261,富鼎,214870,159,6085233,28.20,28.60,28.10,28.25,+,0.2,28.25,6,28.35,1,13.52,
8271,宇瞻,306334,188,10101785,32.75,33.15,32.75,32.90,-,0.05,32.90,2,32.95,5,10.03,
8341,日友,76814,77,20440338,266.00,267.50,265.00,265.50,,0.0,265.50,12,267.50,3,35.35,
8367,建新國際,114000,58,2683050,23.25,23.80,23.20,23.80,+,0.55,23.75,4,23.80,3,14.42,
8374,羅昇,50271,36,1049386,20.80,21.00,20.70,20.85,+,0.15,20.85,7,20.95,8,24.24,
8404,百和興業-KY,754712,481,35926340,46.80,48.40,46.35,48.40,X,0.0,48.10,2,48.40,6,39.03,
8411,福貞-KY,138153,82,2314661,16.60,16.85,16.50,16.80,-,0.1,16.75,7,16.80,11,0.00,
8422,可寧衛,104635,166,16675600,159.50,160.00,159.00,159.00,-,0.5,159.00,77,160.00,27,14.25,
8427,基勝-KY,0,0,0,--,--,--,--,,0.0,39.10,2,40.05,1,57.54,
8429,金麗-KY,207682,119,3031188,14.60,14.70,14.55,14.65,+,0.05,14.60,5,14.65,4,7.44,
8442,威宏-KY,17000,13,981500,57.50,58.00,57.50,58.00,,0.0,57.60,2,58.00,3,16.07,
8443,阿瘦,12717,12,154040,12.05,12.10,12.05,12.10,+,0.05,12.10,2,12.15,8,242.00,
8454,富邦媒,39110,39,10265100,262.50,264.00,260.00,262.00,-,1.0,262.00,1,264.50,1,25.71,
8462,柏文,449821,419,103415472,236.00,236.00,227.00,230.00,-,5.5,230.00,7,230.50,1,29.00,
8463,潤泰材,30000,23,734800,24.50,24.60,24.40,24.60,+,0.1,24.55,3,24.60,2,31.14,
8464,億豐,339119,283,82423060,241.50,246.00,240.50,240.50,-,1.0,240.00,21,240.50,1,18.33,
8466,美吉吉-KY,91089,67,7529223,81.00,83.30,81.00,82.90,+,2.4,82.80,3,83.30,4,14.42,
8467,波力-KY,64000,58,3320700,51.30,53.20,50.80,51.10,+,0.4,51.00,3,51.10,1,17.99,
8473,山林水,60218,44,3107891,52.00,52.00,51.40,51.60,-,0.4,51.50,1,51.60,24,23.45,
8478,東哥遊艇,58100,52,2848249,48.80,49.65,48.80,49.00,-,0.35,49.00,1,49.30,3,30.82,
8480,泰昇-KY,19010,18,2362770,124.00,125.50,123.00,125.50,+,2.5,125.00,2,126.00,1,17.38,
8481,政伸,5002,7,310122,62.00,62.00,62.00,62.00,,0.0,61.80,1,61.90,1,17.66,
8482,商億-KY,117057,65,16588037,142.00,142.00,141.00,142.00,,0.0,141.00,20,142.00,2,15.59,
8488,吉源-KY,43000,37,928550,21.70,21.70,21.45,21.50,-,0.6,21.60,3,21.80,2,0.00,
8497,格威傳媒,18000,18,891950,49.80,49.95,49.05,49.25,-,0.1,49.20,2,49.50,1,10.18,
8499,鼎炫-KY,198200,187,21443700,106.00,111.00,105.00,109.00,+,3.0,108.50,2,109.00,6,12.60,
8926,台汽電,641714,374,17062689,26.70,26.70,26.50,26.50,-,0.2,26.50,75,26.55,6,18.15,
8940,新天地,1774671,717,29558717,15.60,16.80,15.35,16.80,+,1.5,16.80,203,--,0,0.00,
8996,高力,71000,49,3158200,44.65,44.65,44.30,44.40,-,0.1,44.35,1,44.40,22,14.32,
9103,美德醫療-DR,148000,44,151630,1.03,1.03,1.02,1.02,-,0.01,1.02,31,1.03,94,0.00,
910322,康師傅-DR,14000,7,335100,24.00,24.05,23.60,23.60,-,0.9,23.55,1,23.60,2,0.00,
910482,聖馬丁-DR,40099,6,12026,0.30,0.30,0.30,0.30,,0.0,0.30,23,0.31,31,0.00,
9105,泰金寶-DR,837444,132,1958472,2.34,2.35,2.33,2.34,-,0.01,2.34,26,2.35,238,0.00,
910861,神州-DR,14000,12,123610,8.80,8.97,8.77,8.84,+,0.04,8.62,2,8.84,1,0.00,
9110,越南控-DR,32000,11,62690,1.99,2.00,1.93,2.00,,0.0,1.96,1,1.99,1,0.00,
911608,明輝-DR,5000,2,4040,0.84,0.84,0.80,0.80,,0.0,0.80,16,0.83,22,0.00,
911616,杜康-DR,145000,28,110320,0.80,0.80,0.75,0.79,+,0.01,0.76,22,0.79,55,0.00,
911619,耀傑-DR,154000,5,17480,0.11,0.12,0.11,0.12,+,0.01,0.11,109,0.12,1,0.00,
911622,泰聚亨-DR,0,0,0,--,--,--,--,,0.0,5.83,2,6.39,2,0.00,
911868,同方友友-DR,116150,20,121178,1.00,1.09,1.00,1.07,-,0.03,1.06,28,1.07,1,0.00,
912000,晨訊科-DR,0,0,0,--,--,--,--,,0.0,2.29,3,2.31,1,0.00,
912398,友佳-DR,132000,42,485220,3.51,3.95,3.51,3.79,-,0.11,3.79,1,3.80,2,0.00,
9136,巨騰-DR,67000,19,495860,7.45,7.45,7.35,7.40,-,0.05,7.37,2,7.40,5,0.00,
9157,陽光能源-DR,258238,39,164012,0.61,0.64,0.60,0.64,+,0.05,0.61,36,0.64,38,0.00,
9188,精熙-DR,77000,14,334690,4.35,4.37,4.31,4.33,-,0.05,4.33,6,4.37,10,0.00,
9802,鈺齊-KY,2017249,"1,303",180987827,89.30,90.80,88.30,90.20,+,1.1,89.90,1,90.20,11,16.86,
9902,台火,322432,96,3045370,9.49,9.49,9.39,9.49,,0.0,9.39,12,9.49,7,29.66,
9904,寶成,10832927,"2,837",415812492,38.05,38.50,38.05,38.45,+,0.4,38.40,232,38.45,535,9.78,
9905,大華,119000,77,2907850,24.45,24.50,24.35,24.35,-,0.1,24.35,7,24.50,21,16.91,
9906,欣巴巴,590205,391,11041691,18.10,19.40,18.10,18.65,+,0.4,18.65,29,18.70,3,0.00,
9907,統一實,751692,396,9353962,12.55,12.55,12.40,12.45,-,0.05,12.45,15,12.50,359,13.11,
9908,大台北,201797,122,5874020,29.25,29.25,29.05,29.10,-,0.1,29.10,30,29.20,2,20.49,
9910,豐泰,869009,653,181959899,208.00,212.00,207.50,208.50,-,0.5,208.50,48,209.50,20,23.30,
9911,櫻花,323491,248,14990244,45.70,46.90,45.70,46.90,+,0.7,46.85,1,46.90,10,12.78,
9912,偉聯,17101,13,149598,8.83,8.83,8.70,8.73,-,0.02,8.72,1,8.79,2,0.00,
9914,美利達,621860,442,121847360,198.00,198.50,194.50,195.00,-,2.0,195.00,7,195.50,1,26.71,
9917,中保,98000,108,8517397,87.30,87.30,86.80,86.80,-,0.4,86.80,3,87.00,2,18.71,
9918,欣天然,4000,3,135500,34.00,34.00,33.80,33.80,+,0.05,33.80,8,33.90,1,24.67,
9919,康那香,44499,18,475589,10.70,10.70,10.65,10.65,-,0.1,10.70,12,10.75,34,0.00,
9921,巨大,1119064,825,266518296,234.00,240.50,233.50,238.50,+,4.5,238.50,33,239.00,7,27.20,
9924,福興,82430,79,3554903,43.00,43.30,43.00,43.00,-,0.05,43.00,94,43.25,4,9.93,
9925,新保,172500,125,6433999,37.45,37.45,37.15,37.35,-,0.1,37.15,3,37.35,9,17.45,
9926,新海,2113,3,84097,39.80,39.80,39.80,39.80,,0.0,39.80,4,40.00,1,22.11,
9927,泰銘,139300,108,4495638,32.35,32.40,32.15,32.40,+,0.1,32.20,4,32.40,9,19.64,
9928,中視,3326,6,15844,4.80,4.80,4.80,4.80,-,0.05,4.80,1,4.89,4,0.00,
9929,秋雨,21020,15,282221,13.15,13.65,13.15,13.65,+,0.35,13.30,4,13.65,2,0.00,
