證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
2207,和泰車,628817,574,273993078,437.00,442.00,431.00,431.00,-,18.0,431.00,12,433.00,1,23.97,
2208,台船,799677,371,20920252,26.35,26.35,26.10,26.15,-,0.2,26.15,5,26.20,15,0.00,
2227,裕日車,77083,60,20906617,271.50,272.50,269.50,271.50,-,1.0,271.50,2,272.50,1,12.94,
2228,劍麟,1429656,"1,100",154462675,104.50,111.00,104.50,109.00,+,3.0,109.00,1,109.50,16,15.77,
2231,為升,507858,494,142245382,280.50,284.50,278.50,279.00,-,5.5,279.00,3,279.50,2,27.82,
2236,百達-KY,3762,4,96392,25.65,25.70,25.65,25.70,+,0.05,25.70,1,26.00,1,10.04,
2239,英利-KY,121396,97,12289496,102.00,102.00,101.00,101.00,-,2.0,101.00,18,101.50,2,11.41,
2243,宏旭-KY,527080,218,8572458,15.00,16.35,15.00,16.35,+,1.45,16.35,410,--,0,0.00,
2301,光寶科,22746523,"10,576",1062721857,46.15,47.00,46.05,47.00,+,0.75,46.95,30,47.00,"1,222",12.11,
2302,麗正,136481,59,1091173,8.07,8.07,7.94,7.95,-,0.1,7.95,6,8.01,1,36.14,
2303,聯電,45049816,"5,832",593464620,13.15,13.35,13.05,13.35,-,0.05,13.30,26,13.35,197,53.40,
2305,全友,126792,45,766122,6.03,6.09,6.02,6.02,-,0.05,6.02,15,6.07,5,301.00,
2308,台達電,10214897,"6,197",1535051786,150.50,152.50,148.50,152.50,-,0.5,152.00,24,152.50,159,15.82,
2312,金寶,3201700,712,33544825,10.55,10.60,10.40,10.45,-,0.15,10.45,71,10.50,82,16.08,
2313,華通,20418513,"6,828",526185288,25.90,26.05,25.50,26.00,-,0.4,25.95,92,26.00,148,13.90,
2314,台揚,1103005,620,26833167,24.40,24.50,24.20,24.20,-,0.7,24.20,82,24.35,12,105.22,
2316,楠梓電,9669764,"4,515",288258299,30.05,30.70,28.95,30.00,-,1.25,29.95,51,30.00,30,14.08,
2317,鴻海,51771742,"25,321",3932053892,76.50,76.60,75.50,75.50,-,2.4,75.50,731,75.60,341,8.39,
2321,東訊,500,1,985,--,--,--,--,,0.0,1.90,2,1.97,18,0.00,
2323,中環,16689217,"2,707",111094546,6.72,6.75,6.61,6.63,-,0.12,6.63,290,6.64,6,10.52,
2324,仁寶,13456882,"5,088",253474263,18.85,19.00,18.75,18.85,-,0.1,18.85,224,18.90,62,9.24,
2327,國巨,5413700,"4,127",1404677300,261.00,263.00,257.50,257.50,-,8.5,257.50,7,258.00,28,3.39,
2328,廣宇,2632202,"1,323",63633516,24.50,24.50,23.85,24.10,-,0.8,24.05,5,24.10,4,10.30,
2329,華泰,8065443,"2,393",126994538,15.30,16.10,15.15,15.90,+,0.35,15.85,225,15.90,17,176.67,
2330,台積電,54165644,"18,096",13627068452,252.00,253.50,250.50,251.50,-,5.0,251.50,"1,220",252.00,9,20.20,
2331,精英,246409,102,2670365,10.95,10.95,10.80,10.85,-,0.1,10.85,62,10.90,20,60.28,
2332,友訊,4587683,"1,523",58012744,12.90,12.90,12.50,12.65,-,0.35,12.65,16,12.70,87,0.00,
2337,旺宏,128221735,"38,673",3758846241,30.30,30.30,28.70,28.70,-,2.25,28.70,364,28.75,56,7.27,
2338,光罩,2196130,903,51622332,23.70,23.85,23.30,23.35,-,0.65,23.35,188,23.40,1,25.66,
2340,光磊,3757422,"1,397",83182287,22.45,22.50,21.90,22.05,-,0.5,22.05,200,22.10,1,16.21,
2342,茂矽,730223,313,14348965,19.80,19.90,19.55,19.70,-,0.35,19.70,1,19.75,14,22.91,
2344,華邦電,87911107,"21,285",1631266122,18.90,19.05,18.15,18.60,-,0.85,18.55,143,18.60,936,16.17,
2345,智邦,5760380,"3,746",761335540,134.00,135.00,129.00,133.00,-,3.5,133.00,107,133.50,32,23.17,
2347,聯強,3644117,"1,993",137957530,37.80,38.10,37.60,37.85,-,0.3,37.85,145,37.90,34,10.46,
2348,海悅,162010,107,7175443,44.60,44.65,44.10,44.30,-,0.4,44.25,1,44.30,1,9.80,
2349,錸德,3777480,"1,218",32390168,8.71,8.71,8.51,8.51,-,0.21,8.51,61,8.53,1,0.00,
2351,順德,752775,472,45553486,61.10,61.10,60.20,60.50,-,1.5,60.50,17,60.60,2,13.33,
2352,佳世達,4964206,"1,396",94473093,19.20,19.20,18.95,18.95,-,0.3,18.95,87,19.00,75,9.48,
2353,宏碁,10142955,"3,796",186877511,18.55,18.65,18.30,18.30,-,0.45,18.30,599,18.35,43,18.12,
2354,鴻準,4342122,"2,720",268392499,63.10,63.10,61.30,61.30,-,2.3,61.30,172,61.40,21,9.73,
2355,敬鵬,1230004,732,39495379,33.30,33.30,31.70,32.00,-,1.05,31.95,12,32.05,1,320.00,
2356,英業達,9178761,"4,576",210224973,23.00,23.05,22.80,22.90,-,0.35,22.90,196,22.95,18,11.87,
2357,華碩,2488123,"2,038",526035076,212.50,214.00,209.00,211.00,-,3.5,211.00,19,211.50,26,38.79,
2358,廷鑫,30039,16,419191,14.10,14.15,13.80,14.00,-,0.15,13.85,1,14.00,7,24.14,
2359,所羅門,747557,343,14687643,20.00,20.00,19.40,19.40,-,0.6,19.35,10,19.40,7,7.40,
2360,致茂,3140112,"1,612",440974100,140.00,143.00,138.50,139.50,-,4.0,139.50,4,140.00,30,24.09,
2362,藍天,1123392,381,35738434,31.70,32.10,31.30,31.95,+,0.05,31.95,10,32.00,86,19.97,
2363,矽統,989380,416,8076961,8.22,8.28,8.13,8.14,-,0.15,8.14,2,8.17,2,0.00,
2364,倫飛,14312,13,33064,2.32,2.39,2.26,2.39,+,0.07,2.27,3,2.39,1,0.00,
2365,昆盈,388126,158,3146768,8.17,8.17,8.08,8.17,-,0.03,8.14,3,8.17,6,54.47,
2367,燿華,22718855,"7,237",507078668,22.30,22.60,22.00,22.55,-,0.45,22.50,195,22.55,196,17.21,
2368,金像電,14420807,"3,937",180133073,12.85,12.85,12.20,12.25,-,0.8,12.25,258,12.30,26,39.52,
2369,菱生,966636,382,8343740,8.89,8.89,8.51,8.60,-,0.35,8.60,17,8.63,1,0.00,
2371,大同,13125513,"3,833",247166935,19.15,19.15,18.70,18.70,-,0.45,18.70,377,18.75,61,0.00,
2373,震旦行,61860,57,5859812,95.70,95.70,93.90,94.90,-,1.0,94.80,3,94.90,2,13.94,
2374,佳能,1093163,493,18424882,17.15,17.15,16.70,16.85,-,0.35,16.85,6,16.90,11,0.00,
2375,智寶,1043827,685,42494441,41.45,41.45,40.40,40.45,-,1.45,40.45,2,40.50,1,2.05,
2376,技嘉,7019450,"4,275",320009017,45.45,46.30,45.10,45.20,-,0.35,45.20,10,45.25,12,23.92,
2377,微星,4366968,"2,937",375251429,86.20,86.50,85.30,86.00,-,1.1,86.00,66,86.10,11,13.87,
2379,瑞昱,10940986,"6,560",2277593574,205.00,211.50,205.00,207.00,-,8.0,207.00,132,207.50,10,21.52,
2380,虹光,46153,25,153649,3.35,3.40,3.30,3.39,-,0.02,3.33,4,3.39,8,0.00,
2382,廣達,11400205,"6,483",626663003,55.10,55.40,54.80,54.90,-,1.1,54.90,111,55.00,9,13.66,
2383,台光電,13765905,"7,699",1644532175,120.00,121.50,117.50,118.00,-,8.0,118.00,7,118.50,44,16.95,
2385,群光,1642304,"1,242",128506760,78.20,79.10,77.50,78.40,-,1.0,78.30,4,78.40,26,11.58,
2387,精元,20643661,"10,892",854131429,42.40,42.90,39.55,39.55,-,3.35,39.50,106,39.55,117,37.67,
2388,威盛,931033,557,32119424,34.70,34.95,34.30,34.40,-,0.75,34.35,35,34.45,1,312.73,
2390,云辰,1026361,463,11936958,11.70,11.80,11.50,11.55,-,0.2,11.55,83,11.60,8,0.00,
2392,正崴,2516071,"1,436",80641588,32.75,32.75,31.80,31.80,-,1.55,31.80,105,31.90,3,12.72,
2393,億光,1434926,841,40278568,28.55,28.55,27.95,28.00,-,0.75,28.00,25,28.05,11,16.09,
2395,研華,529639,495,137076179,258.50,261.00,257.50,258.50,-,4.0,258.50,28,259.00,1,26.35,
2397,友通,30040,28,2487680,83.10,83.20,82.40,82.50,-,0.6,82.30,3,82.50,2,14.86,
2399,映泰,5634001,"2,354",67935211,12.05,12.35,11.70,11.70,-,0.05,11.70,111,11.75,1,0.00,
2401,凌陽,6530118,"1,915",90046987,13.70,14.00,13.50,14.00,+,0.2,13.95,40,14.00,401,0.00,
2402,毅嘉,791101,335,12602160,16.20,16.20,15.80,15.85,-,0.35,15.85,28,15.90,6,19.57,
2404,漢唐,1473436,"1,136",226717644,155.00,155.00,153.00,154.00,-,1.0,154.00,96,154.50,7,10.98,
2405,浩鑫,1751283,742,21271937,12.45,12.45,12.00,12.15,-,0.35,12.10,42,12.15,6,0.00,
2406,國碩,6134077,"2,290",55568262,9.13,9.30,8.88,8.88,-,0.25,8.88,15,8.91,1,0.00,
2408,南亞科,34296753,"14,265",2481914107,72.70,73.40,71.80,72.30,-,1.8,72.20,133,72.30,281,6.14,
2409,友達,69237127,"12,823",554676237,8.02,8.14,7.93,8.14,+,0.04,8.13,206,8.14,345,37.00,
2412,中華電,9608197,"4,397",1029594131,107.00,107.50,107.00,107.00,,0.0,107.00,"3,623",107.50,"1,655",23.62,
2413,環科,189001,104,3376567,17.80,18.05,17.60,17.90,-,0.2,17.90,14,17.95,2,85.24,
2414,精技,149390,92,3092351,20.75,20.80,20.65,20.80,+,0.05,20.65,43,20.80,63,12.92,
2415,錩新,155674,81,3289536,21.45,21.45,21.00,21.10,-,0.35,21.05,4,21.10,26,21.75,
2417,圓剛,3125398,604,35879086,11.40,11.60,11.15,11.15,-,0.3,11.15,31,11.20,2,0.00,
2419,仲琦,1533472,761,30617510,20.20,20.20,19.80,19.85,-,0.45,19.85,80,20.00,19,23.63,
2420,新巨,658850,413,22600424,34.70,34.70,34.10,34.30,-,0.55,34.30,1,34.35,6,9.53,
2421,建準,3855201,"2,509",132957985,34.70,35.45,33.75,33.80,-,1.1,33.80,68,33.90,2,14.44,
2423,固緯,185369,120,4914178,26.70,26.70,26.40,26.60,-,0.15,26.50,4,26.60,12,11.04,
2424,隴華,5000,5,157150,32.50,32.50,30.65,30.65,X,0.0,30.65,2,32.00,1,0.00,
2425,承啟,278161,189,8325039,30.40,30.40,29.60,29.90,-,0.25,29.85,1,29.90,16,16.52,
2426,鼎元,1319392,644,21447048,16.60,16.60,16.10,16.20,-,0.45,16.20,38,16.30,20,8.62,
2427,三商電,512056,90,5213121,10.20,10.25,10.15,10.25,,0.0,10.20,4,10.25,73,17.67,
2428,興勤,142061,127,11125106,79.30,79.30,77.80,78.10,-,1.3,78.00,11,78.20,1,8.81,
2429,銘旺科,24000,8,404950,16.90,16.90,16.85,16.85,-,0.05,16.85,3,17.00,1,0.00,
2430,燦坤,65034,34,1235346,19.00,19.15,18.90,19.10,,0.0,19.00,4,19.15,17,20.76,
2431,聯昌,234300,132,2483919,10.90,10.90,10.45,10.45,-,0.45,10.45,7,10.50,2,0.00,
2433,互盛電,177692,80,8509116,47.65,48.05,47.65,47.90,-,0.15,47.90,15,48.00,5,12.07,
2434,統懋,37000,14,230470,6.24,6.28,6.16,6.28,+,0.04,6.20,2,6.26,11,0.00,
2436,偉詮電,1033360,615,26576726,26.15,26.15,25.40,25.40,-,1.0,25.40,7,25.60,33,18.54,
2438,翔耀,9552,6,63406,6.62,6.72,6.61,6.72,,0.0,6.61,3,6.73,1,0.00,
2439,美律,5106081,"3,852",759294393,149.00,151.50,147.00,151.00,,0.0,151.00,81,151.50,117,9.59,
2440,太空梭,22478,21,183734,8.24,8.24,8.08,8.08,-,0.08,8.08,1,8.19,1,0.00,
2441,超豐,630549,424,27640539,44.10,44.30,43.50,44.25,-,0.2,44.25,16,44.30,5,12.06,
2442,新美齊,4676958,"1,441",62490286,13.50,13.55,13.25,13.30,-,0.3,13.30,20,13.35,77,3.16,
2443,新利虹,79334,35,239812,3.07,3.07,3.01,3.01,-,0.02,3.01,3,3.02,1,0.00,
2444,兆勁,176013,93,3345597,19.20,19.20,18.80,19.15,,0.0,19.05,4,19.15,21,0.00,
2448,晶電,19815685,"5,368",467883848,24.00,24.10,23.40,23.50,-,0.85,23.45,146,23.50,168,0.00,
2449,京元電子,13843595,"6,021",437657212,31.85,32.20,31.10,31.25,-,1.65,31.25,343,31.30,1,20.97,
2450,神腦,44151,40,1433433,32.50,32.50,32.40,32.45,-,0.25,32.40,74,32.55,1,28.97,
2451,創見,559793,410,37248390,67.00,67.00,66.20,66.40,-,1.0,66.40,17,66.50,4,14.50,
2453,凌群,2054301,962,37913252,18.85,18.85,18.10,18.45,-,0.5,18.40,44,18.45,14,21.96,
2454,聯發科,13587337,"8,427",4249351145,310.50,316.50,309.50,316.00,+,2.0,316.00,161,316.50,102,23.29,
2455,全新,4677254,"3,202",460460413,99.00,99.90,97.30,98.50,-,3.0,98.50,238,98.60,7,47.82,
2456,奇力新,3725563,"2,747",303952773,83.10,83.10,80.80,81.00,-,2.8,81.00,18,81.10,4,6.69,
2457,飛宏,665471,251,5747554,8.80,8.80,8.59,8.62,-,0.18,8.61,10,8.63,5,0.00,
2458,義隆,5187423,"3,426",414369753,80.10,81.10,78.90,79.50,-,2.2,79.40,49,79.50,6,13.71,
2459,敦吉,48064,44,1759040,36.80,36.80,36.50,36.55,-,0.35,36.55,2,36.60,2,8.94,
2460,建通,250001,52,2383709,9.70,9.86,9.50,9.86,+,0.19,9.62,3,9.86,2,0.00,
2461,光群雷,3170501,"1,507",65110093,20.20,20.90,20.15,20.75,+,0.25,20.70,24,20.75,35,53.21,
2462,良得電,114860,88,3623326,31.60,31.75,31.40,31.45,-,0.25,31.35,7,31.60,5,33.11,
2464,盟立,1388682,868,58554662,42.65,42.65,42.00,42.00,-,1.0,42.00,133,42.05,15,8.20,
2465,麗臺,308863,187,4064161,13.10,13.35,13.00,13.10,,0.0,13.10,11,13.20,12,0.00,
2466,冠西電,81000,41,2667550,33.30,33.45,32.60,32.80,-,0.5,32.60,1,32.85,2,192.94,
2467,志聖,593914,390,16791505,28.55,28.60,28.05,28.20,-,0.6,28.20,1,28.25,2,7.60,
2468,華經,89651,52,1119672,12.65,12.65,12.40,12.45,-,0.2,12.45,15,12.50,5,18.86,
2471,資通,264001,140,4373218,16.80,16.80,16.50,16.55,-,0.3,16.55,2,16.60,13,9.40,
2472,立隆電,463065,325,19119771,41.90,41.90,41.00,41.05,-,1.05,41.05,3,41.10,2,9.33,
2474,可成,5593543,"3,685",1252011132,224.50,226.50,221.50,223.00,-,9.0,223.00,83,223.50,1,6.61,
2476,鉅祥,294707,159,7189698,24.50,24.55,24.30,24.40,-,0.2,24.35,15,24.40,4,11.30,
2477,美隆電,351025,157,7444929,21.55,21.55,20.95,21.05,-,0.7,21.05,11,21.10,2,19.14,
2478,大毅,3974198,"2,369",149402771,39.00,39.00,36.70,37.00,-,2.5,37.00,58,37.05,5,4.89,
2480,敦陽科,2824889,"1,863",152329744,54.80,55.80,52.80,53.50,-,2.5,53.40,10,53.50,12,13.18,
2481,強茂,3499651,"1,609",86144930,25.00,25.00,24.50,24.50,-,0.85,24.50,181,24.55,2,11.24,
2482,連宇,31999,20,340387,10.60,10.70,10.55,10.65,+,0.05,10.60,1,10.65,7,96.82,
2483,百容,146300,76,2964459,20.35,20.40,20.15,20.20,-,0.15,20.15,23,20.20,2,10.52,
2484,希華,1298603,586,27324720,21.30,21.30,20.75,21.05,-,0.45,21.05,23,21.10,3,13.32,
2485,兆赫,1249461,692,27057050,22.00,22.00,21.50,21.50,-,0.7,21.50,55,21.60,5,20.09,
2486,一詮,251635,95,2068962,8.30,8.30,8.18,8.24,-,0.1,8.20,4,8.25,4,0.00,
2488,漢平,638375,435,23587162,37.50,37.50,36.75,37.00,-,0.65,36.90,10,37.00,1,8.31,
2489,瑞軒,1286717,453,13999778,11.05,11.05,10.75,10.85,-,0.25,10.85,9,10.90,36,63.82,
2491,吉祥全,74243,43,552126,7.73,7.73,7.15,7.65,+,0.05,7.38,2,7.65,4,0.00,
2492,華新科,8400962,"5,576",1483930714,177.50,179.00,175.00,176.50,-,3.5,176.00,257,176.50,76,4.13,
2493,揚博,263229,178,7395880,28.35,28.35,28.05,28.10,-,0.4,28.05,55,28.10,13,9.06,
2495,普安,181369,70,2324122,12.90,12.90,12.75,12.85,-,0.15,12.80,13,12.85,6,14.28,
2496,卓越,101331,72,8950028,87.60,89.00,87.30,88.00,+,0.4,87.10,3,88.00,1,13.44,
2497,怡利電,491332,328,11532017,23.15,23.90,23.00,23.70,+,0.7,23.70,3,23.75,1,0.00,
2498,宏達電,8681471,"4,316",321187395,37.55,37.55,36.50,36.80,-,1.15,36.80,39,36.85,61,0.00,
2499,東貝,982212,430,8507513,8.80,8.80,8.63,8.64,-,0.2,8.64,64,8.65,14,86.40,
2501,國建,1987686,"1,042",43421442,21.55,22.00,21.55,21.90,+,0.4,21.90,29,21.95,8,7.79,
2504,國產,3213749,826,26132683,8.22,8.22,8.09,8.12,-,0.11,8.12,15,8.13,38,17.65,
2505,國揚,178085,63,2142628,12.00,12.10,11.95,12.00,,0.0,12.00,16,12.05,6,0.00,
2506,太設,25767,17,303611,11.80,11.80,11.75,11.75,-,0.05,11.75,18,11.85,8,23.50,
2509,全坤建,253011,120,7388675,29.30,29.45,29.10,29.40,-,0.15,29.30,1,29.40,3,3.88,
2511,太子,805398,316,8857806,11.05,11.05,10.95,11.00,-,0.05,11.00,1,11.05,613,13.58,
2514,龍邦,209194,103,3279945,15.80,15.80,15.60,15.65,-,0.1,15.60,20,15.65,4,521.67,
2515,中工,6344623,"1,284",47645881,7.57,7.58,7.45,7.50,-,0.11,7.50,52,7.51,21,46.88,
2516,新建,99645,24,587889,5.91,5.91,5.88,5.90,-,0.01,5.89,2,5.92,8,23.60,
2520,冠德,9524433,"4,585",249444385,25.00,26.65,24.90,26.25,+,1.2,26.25,4,26.30,13,19.16,
2524,京城,279032,108,7795646,28.35,28.35,27.80,27.80,-,0.6,27.80,2,28.00,13,14.11,
2527,宏璟,58000,35,1314800,22.70,22.80,22.50,22.80,-,0.1,22.70,3,22.80,3,11.63,
2528,皇普,248148,52,4050062,16.40,16.40,16.25,16.40,,0.0,16.35,10,16.40,14,0.00,
2530,華建,166819,84,2658954,16.00,16.15,15.60,16.00,,0.0,15.85,1,16.00,8,400.00,
2534,宏盛,1576820,535,31816919,20.30,20.30,20.10,20.15,-,0.15,20.15,75,20.20,9,8.72,
2535,達欣工,1323478,605,25639565,19.50,19.50,19.25,19.45,-,0.15,19.40,6,19.45,50,9.63,
2536,宏普,537195,284,10796108,20.35,20.35,20.00,20.10,-,0.25,20.10,5,20.15,8,26.10,
2537,聯上發,751135,206,5462488,7.31,7.34,7.21,7.27,-,0.03,7.27,4,7.30,31,0.00,
2538,基泰,829352,206,10079775,12.25,12.25,12.10,12.15,-,0.05,12.10,160,12.15,3,93.46,
2539,櫻花建,70273,36,2145003,30.50,30.60,30.45,30.55,-,0.05,30.55,3,30.65,12,33.94,
2540,愛山林,413,2,9518,--,--,--,--,,0.0,23.00,5,23.35,1,30.53,
2542,興富發,2218602,"1,429",107409127,48.50,48.50,48.35,48.40,-,0.2,48.40,123,48.50,48,7.29,
2543,皇昌,5001,4,36587,7.38,7.38,7.30,7.30,+,0.08,7.25,1,7.30,6,0.00,
2545,皇翔,243500,155,7536573,30.80,31.15,30.75,31.00,-,0.25,30.90,8,31.00,8,12.45,
2546,根基,390015,307,14515608,37.00,37.45,36.75,37.25,+,0.35,37.20,13,37.25,3,8.81,
2547,日勝生,1757346,473,24078418,13.75,13.80,13.60,13.65,-,0.2,13.65,27,13.70,7,3.82,
2548,華固,1613269,"1,291",130304039,79.90,81.60,79.60,81.00,+,1.0,81.00,2,81.10,1,29.78,
2597,潤弘,51000,42,2827500,55.70,55.70,55.10,55.50,-,0.2,55.50,9,56.40,4,11.83,
2601,益航,4613302,950,56172087,12.40,12.40,12.00,12.10,-,0.3,12.10,53,12.15,59,121.00,
2603,長榮,36285044,"6,149",491200494,13.75,13.75,13.35,13.40,-,0.7,13.40,292,13.45,91,83.75,
2605,新興,2088371,684,33629356,16.25,16.25,16.00,16.20,-,0.15,16.10,24,16.20,27,0.00,
2606,裕民,3432357,"1,437",115587088,33.60,34.00,33.35,33.80,-,0.4,33.80,10,33.85,11,18.47,
2607,榮運,1026565,254,14499994,14.10,14.20,14.05,14.15,-,0.05,14.15,13,14.20,55,17.05,
2608,嘉里大榮,77754,66,2815064,36.30,36.30,36.15,36.25,-,0.1,36.25,14,36.30,5,13.28,
2609,陽明,2263284,946,19258156,8.57,8.60,8.45,8.48,-,0.21,8.48,8,8.49,5,0.00,
2610,華航,9811260,"2,483",91099912,9.32,9.35,9.27,9.27,-,0.12,9.27,142,9.28,224,33.11,
2611,志信,450387,23,3523022,7.87,7.87,7.82,7.82,-,0.06,7.82,4,7.85,2,30.08,
2612,中航,1083840,633,38030924,35.70,35.70,34.60,34.90,-,1.2,34.90,13,35.00,2,12.16,
2613,中櫃,195146,102,2667319,13.50,13.85,13.50,13.60,+,0.1,13.55,2,13.60,57,48.57,
2614,東森,1920128,620,19240805,10.20,10.20,9.98,9.99,-,0.21,9.99,20,10.00,590,5.05,
2615,萬海,14044011,"4,520",300879185,20.80,21.80,20.30,21.80,+,0.95,21.75,11,21.80,48,23.96,
2616,山隆,711501,65,21316891,29.95,29.95,29.70,29.75,-,0.1,29.75,5,29.80,2,17.00,
2617,台航,1340200,645,29668009,22.40,22.40,22.00,22.15,-,0.35,22.10,5,22.15,6,9.43,
2618,長榮航,19056933,"5,507",269951529,14.30,14.35,14.05,14.10,-,0.3,14.10,330,14.15,452,9.40,
2630,亞航,7002,8,140890,20.05,20.20,20.05,20.10,-,0.1,20.05,1,20.20,5,34.07,
2633,台灣高鐵,7422820,"3,560",303133922,41.00,41.20,40.65,41.00,-,0.5,40.95,16,41.00,205,21.81,
2634,漢翔,1605010,878,50975764,31.95,31.95,31.60,31.75,-,0.2,31.75,50,31.85,14,13.63,
2636,台驊投控,367254,163,8718944,23.95,23.95,23.65,23.70,-,0.25,23.70,14,23.75,17,8.35,
2637,慧洋-KY,4189155,"1,303",132004030,31.95,31.95,31.25,31.40,-,0.7,31.35,22,31.40,77,9.97,
2642,宅配通,142000,96,3338400,23.60,23.60,23.45,23.55,-,0.1,23.45,7,23.55,5,24.79,
2701,萬企,119464,47,1583774,13.30,13.30,13.25,13.25,-,0.1,13.25,2,13.30,5,14.89,
2702,華園,608333,349,11887075,19.95,19.95,19.35,19.45,-,0.85,19.40,3,19.45,4,51.18,
2704,國賓,352806,182,7645608,21.75,21.80,21.60,21.60,-,0.2,21.60,54,21.65,4,20.00,
2705,六福,851622,835,5850235,6.93,6.93,6.84,6.86,-,0.08,6.86,18,6.87,11,0.00,
2706,第一店,439544,127,6749170,15.40,15.60,15.30,15.40,-,0.05,15.35,4,15.40,20,14.39,
2707,晶華,1050876,871,162995211,159.50,159.50,153.00,154.50,-,6.5,154.50,1,155.00,17,13.51,
2712,遠雄來,4068,7,171148,42.25,42.25,42.25,42.25,+,1.1,41.55,3,42.00,2,0.00,
2722,夏都,6000,5,143600,23.90,23.95,23.90,23.90,,0.0,23.90,1,24.10,1,79.67,
2723,美食-KY,660440,603,119685960,180.50,184.50,178.50,181.50,-,0.5,181.50,12,182.00,1,22.00,
2727,王品,540213,472,41015180,76.90,77.00,75.60,75.90,-,1.4,75.90,3,76.00,4,15.15,
2731,雄獅,73060,64,5998348,81.50,82.50,81.50,82.20,-,0.3,82.20,19,82.50,1,21.80,
2739,寒舍,44000,33,1228200,28.10,28.15,27.55,28.15,+,0.05,27.70,10,28.15,4,29.32,
2748,雲品,101000,77,6044600,60.20,60.20,59.70,59.70,-,0.6,59.70,5,59.90,1,17.66,
2801,彰銀,15890416,"4,313",339301480,21.35,21.60,21.25,21.25,-,0.4,21.25,244,21.30,503,16.87,
2809,京城銀,2149556,"1,025",66355136,31.40,31.40,30.65,30.80,-,0.75,30.75,18,30.80,3,26.78,
2812,台中銀,9106082,"3,023",113155572,12.50,12.55,12.35,12.40,-,0.15,12.35,"1,257",12.40,40,10.51,
2816,旺旺保,186000,79,3711500,20.00,20.00,19.90,19.90,-,0.2,19.90,1,20.00,9,6.12,
2820,華票,1110334,325,16389119,14.75,14.80,14.75,14.75,,0.0,14.75,521,14.80,73,15.05,
2823,中壽,10199198,"4,181",253240700,24.90,24.95,24.70,24.85,-,0.25,24.85,2,24.90,197,10.71,
2832,台產,108203,36,2173689,20.05,20.10,20.05,20.05,-,0.15,20.05,90,20.10,8,12.61,
2834,臺企銀,25597050,"5,703",340117625,13.30,13.35,13.20,13.30,-,0.1,13.30,912,13.35,"1,307",10.73,
2836,高雄銀,618816,208,5972592,9.68,9.68,9.63,9.67,-,0.02,9.67,2,9.69,27,15.60,
2838,聯邦銀,5613989,"1,284",60754449,10.90,10.95,10.70,10.70,X,0.0,10.70,232,10.75,215,10.39,
2838A,聯邦銀甲特,148000,27,7953300,53.80,53.90,53.70,53.90,,0.0,53.70,37,53.90,54,0.00,
2841,台開,2268739,620,20421551,9.06,9.06,8.96,9.00,-,0.09,8.99,4,9.00,92,14.52,
2845,遠東銀,7069454,"1,628",87351746,12.50,12.50,12.25,12.30,-,0.25,12.25,405,12.30,218,10.17,
2849,安泰銀,401900,269,5784008,14.80,14.80,14.20,14.30,-,0.5,14.30,28,14.35,1,11.26,
2850,新產,238865,140,8998832,37.80,37.80,37.60,37.75,-,0.1,37.70,3,37.75,3,8.62,
2851,中再保,216605,94,3859698,17.90,17.90,17.75,17.80,-,0.1,17.75,102,17.80,22,10.66,
2852,第一保,178010,82,2571193,14.45,14.55,14.35,14.40,-,0.15,14.40,25,14.45,8,5.98,
2855,統一證,1042746,332,13010871,12.55,12.55,12.40,12.50,-,0.1,12.45,92,12.50,369,8.50,
2867,三商壽,1819175,452,19422116,10.70,10.70,10.65,10.70,-,0.05,10.65,169,10.70,226,42.80,
2880,華南金,20438429,"5,726",436006166,21.30,21.40,21.25,21.35,-,0.25,21.35,293,21.40,160,15.81,
2881,富邦金,13503939,"5,221",572533684,42.50,42.60,42.30,42.35,-,0.55,42.35,174,42.40,118,11.12,
2881A,富邦特,60503,31,3962744,65.50,65.60,65.40,65.60,,0.0,65.50,7,65.60,95,0.00,
2881B,富邦金乙特,109812,44,6974097,63.50,63.60,63.50,63.60,,0.0,63.50,159,63.60,154,0.00,
2882,國泰金,22896038,"8,681",917606247,40.15,40.20,40.00,40.10,-,0.4,40.05,"1,189",40.10,96,13.59,
2882A,國泰特,229215,163,14260136,62.30,62.50,62.20,62.50,+,0.1,62.20,23,62.50,48,0.00,
2882B,國泰金乙特,253173,70,15644826,61.80,62.00,61.70,62.00,,0.0,61.80,52,62.00,30,0.00,
2883,開發金,25485975,"5,391",232855924,9.14,9.17,9.11,9.15,-,0.07,9.14,"1,300",9.15,59,16.34,
2884,玉山金,37913271,"12,105",956717354,25.25,25.40,25.10,25.25,-,0.35,25.25,821,25.30,155,15.59,
2885,元大金,22276152,"4,684",382152422,17.25,17.30,17.05,17.05,-,0.3,17.05,798,17.10,257,10.79,
2886,兆豐金,34278312,"10,476",1069806424,31.30,31.35,31.10,31.35,-,0.3,31.30,200,31.35,16,15.22,
2887,台新金,25789508,"5,988",368668036,14.35,14.40,14.25,14.25,-,0.2,14.25,"6,293",14.30,225,11.88,
2887E,台新戊特,67745,22,3715524,54.90,54.90,54.80,54.80,-,0.1,54.80,52,54.90,11,0.00,
